combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201101,loser,14,-0.036731116650326544,0.03914373111946513
201001-201101,winner,14,-0.02434314906731197,0.02706535409493498
201002-201102,loser,14,-0.0314627543382213,0.027086280639001287
201002-201102,winner,14,-0.017187283280338417,0.0181511351270187
201003-201103,loser,14,-0.021544528475989592,0.032858682215893796
201003-201103,winner,14,-0.004623290630431543,0.03271167961430906
201004-201104,loser,14,-0.035273203810097534,0.042530135844442186
201004-201104,winner,14,-0.020296586083190266,0.024949464159276822
201005-201105,loser,14,-0.030150396706283392,0.027218240637524475
201005-201105,winner,14,-0.02467848885313933,0.02392975299004796
201006-201106,loser,14,-0.03223501336859313,0.029348889084522226
201006-201106,winner,14,-0.03177999167111908,0.026466187624451708
201007-201107,loser,14,-0.018498461701020673,0.027563989415444502
201007-201107,winner,14,-0.027655918405945785,0.020047160428647424
201008-201108,loser,14,-0.01363375560231177,0.026054259352171476
201008-201108,winner,14,-0.01794792126925593,0.034364201572649855
201009-201109,loser,14,-0.01883122953185871,0.034142608236594624
201009-201109,winner,13,-0.006372202273614385,0.033094493889053805
201010-201110,loser,14,-0.01587048755195399,0.026866580765892892
201010-201110,winner,13,0.0004946131269375764,0.02351404582499181
201011-201111,loser,14,-0.024943646852932055,0.022799980407832203
201011-201111,winner,14,-0.011326039825760772,0.016566222400541262
201012-201112,loser,14,-0.0009757581929259422,0.018211279818554197
201012-201112,winner,14,0.009368836148583108,0.01580696996545264
201101-201201,loser,14,-0.0020598791726920353,0.02116861632084876
201101-201201,winner,14,0.015820685511854223,0.016769113417534096
201102-201202,loser,14,-0.024585398318495894,0.01734791737233277
201102-201202,winner,14,0.011916379982941757,0.019104505324783
201103-201203,loser,14,-0.018062276278951565,0.026273857236911613
201103-201203,winner,14,0.007355237923969321,0.020349600019119868
201104-201204,loser,14,-0.014872162796024501,0.024818483071527616
201104-201204,winner,14,0.005127391250794013,0.018402071645806987
201105-201205,loser,14,0.005205252633698372,0.02963441972946796
201105-201205,winner,14,0.012759820500203108,0.01663532015264413
201106-201206,loser,14,0.011418419682645292,0.027836007225336502
201106-201206,winner,14,0.01602366586846588,0.017085952698380282
201107-201207,loser,14,0.0025518519010472853,0.03390428494081321
201107-201207,winner,14,0.014175501129663235,0.016249503006197135
201108-201208,loser,14,0.00044253980632332184,0.029895482436364362
201108-201208,winner,14,0.014250239197450951,0.008975065910596207
201109-201209,loser,14,-0.011410276880896908,0.020172344850630384
201109-201209,winner,14,0.012303050737334778,0.014527220937421086
201110-201210,loser,14,0.002614040093292742,0.04630817003040237
201110-201210,winner,14,0.011851327391009714,0.01861633822645052
201111-201211,loser,14,0.009692217682824786,0.026985997995546254
201111-201211,winner,14,0.016212005315191656,0.022016682724380034
201112-201212,loser,14,0.010685141043930521,0.05443622200527715
201112-201212,winner,14,0.0108451349025354,0.03440939555700679
201201-201301,loser,14,0.0101964630125751,0.05549700093215468
201201-201301,winner,14,0.01326128962869477,0.03468568834740861
201202-201302,loser,14,-0.0047147626015607,0.028326540120829444
201202-201302,winner,14,0.002365209073256571,0.031725126831366815
201203-201303,loser,14,-0.00958808004359717,0.03354209880137294
201203-201303,winner,14,0.0052711502519001575,0.03346520605381314
201204-201304,loser,13,-0.0006112194320969081,0.031585590134224524
201204-201304,winner,13,0.00687979785025653,0.03544047794448258
201205-201305,loser,14,0.0009056337546201428,0.027015723811086266
201205-201305,winner,14,0.01471389115847655,0.040273154365906075
201206-201306,loser,14,0.0005165899652601075,0.028892221992586835
201206-201306,winner,14,0.012382815834596186,0.04089664931581747
201207-201307,loser,14,0.012611048960656556,0.032266534021628955
201207-201307,winner,14,0.0263180443130463,0.03629531114695285
201208-201308,loser,14,0.006518278053447921,0.028906984749879884
201208-201308,winner,14,0.027703415892075485,0.038978427475285335
201209-201309,loser,14,-0.006124188477714043,0.026492616666345295
201209-201309,winner,14,0.024869755631426953,0.03393785414259298
201210-201310,loser,14,-0.010459054178421707,0.023497424132835183
201210-201310,winner,14,0.0056531281597747216,0.026007934238685297
201211-201311,loser,14,0.0013530979948506287,0.024215769736624797
201211-201311,winner,14,0.0005304094548754932,0.021954630778954303
201212-201312,loser,13,0.0046627871362014,0.020702192095861136
201212-201312,winner,14,0.0012278487704984354,0.023188089475891273
201301-201401,loser,13,0.009229791486115153,0.019577593685496327
201301-201401,winner,13,-0.004519880005340892,0.015051873642335355
201302-201402,loser,13,0.0155582002869446,0.018592305904960162
201302-201402,winner,13,0.005128671821021123,0.01924403407588281
201303-201403,loser,12,0.009741092801139467,0.016156636347024956
201303-201403,winner,14,0.011817411149056465,0.035476669663117015
201304-201404,loser,13,0.0028867320984568698,0.01468387907627685
201304-201404,winner,14,0.010872441703963157,0.036356538766655254
201305-201405,loser,13,0.007265335748022684,0.022578745103868862
201305-201405,winner,14,0.0072520908644278,0.030926928235793433
201306-201406,loser,13,-0.013115747131925454,0.019746409325914444
201306-201406,winner,14,0.007230002100941864,0.02601465949254559
201307-201407,loser,13,-0.008877663550506877,0.01890479525957948
201307-201407,winner,14,0.0017463417935466138,0.029355879124233663
201308-201408,loser,14,-0.011428961684078028,0.018682281250497246
201308-201408,winner,14,-0.01157238235816368,0.02943958780150652
201309-201409,loser,14,-0.030514905558641052,0.017402553760897794
201309-201409,winner,14,-0.01526576768403395,0.033555115665596755
