,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-08-01,3481,59668773,701119344,11.7,11.8,11.65,11.8,0.0,10132
1,2016-08-02,3481,59607008,708624553,11.9,11.95,11.8,11.85,0.05,14219
2,2016-08-03,3481,85652441,998818778,11.7,11.75,11.55,11.7,-0.15,11940
3,2016-08-04,3481,52798189,620191284,11.7,11.9,11.6,11.85,0.15,8270
4,2016-08-05,3481,60925282,726290049,11.85,12.0,11.75,11.95,0.1,9334
5,2016-08-08,3481,75777063,921152954,12.25,12.3,12.05,12.15,0.2,11242
6,2016-08-09,3481,37105089,446493164,12.15,12.15,11.9,12.0,-0.15,6565
7,2016-08-10,3481,49632958,585100728,11.95,12.0,11.7,11.8,-0.2,8304
8,2016-08-11,3481,70543207,813813359,11.75,11.8,11.4,11.55,-0.25,10354
9,2016-08-12,3481,43252148,499461452,11.65,11.7,11.4,11.45,-0.1,8140
10,2016-08-15,3481,34637641,394497056,11.5,11.55,11.3,11.35,-0.1,6924
11,2016-08-16,3481,64485391,747873145,11.45,11.8,11.4,11.65,0.3,10642
12,2016-08-17,3481,41126373,470249825,11.65,11.7,11.25,11.35,-0.3,9059
13,2016-08-18,3481,43492602,493455077,11.35,11.45,11.2,11.45,0.1,7095
14,2016-08-19,3481,81732835,959350865,11.65,11.9,11.6,11.65,0.2,11560
15,2016-08-22,3481,50031358,583013631,11.85,11.85,11.5,11.6,-0.05,7193
16,2016-08-23,3481,41763508,486080010,11.6,11.75,11.5,11.65,0.05,7457
17,2016-08-24,3481,48763240,565526288,11.75,11.8,11.45,11.6,-0.05,7071
18,2016-08-25,3481,78380046,921373791,11.65,11.85,11.6,11.8,0.2,11485
19,2016-08-26,3481,39114873,455629938,11.75,11.75,11.6,11.65,-0.15,6759
20,2016-08-29,3481,48137460,550013622,11.6,11.65,11.3,11.4,-0.25,6761
21,2016-08-30,3481,33366934,381562217,11.5,11.55,11.35,11.4,0.0,5815
22,2016-08-31,3481,67176549,753846806,11.45,11.5,11.1,11.2,-0.2,10827
23,2016-09-01,3481,44376560,488856623,11.1,11.15,10.9,11.0,-0.2,7949
24,2016-09-02,3481,56380785,605175009,10.95,11.05,10.6,10.7,-0.3,17603
25,2016-09-05,3481,48084512,530646987,10.95,11.2,10.9,11.15,0.45,12595
26,2016-09-06,3481,37052039,413641091,11.15,11.25,11.05,11.2,0.05,5899
27,2016-09-07,3481,22747241,254157501,11.25,11.25,11.1,11.1,-0.1,5528
28,2016-09-08,3481,49565279,546982245,11.05,11.15,10.9,11.1,0.0,6977
29,2016-09-09,3481,33620254,368585688,11.0,11.05,10.9,10.95,-0.15,5395
30,2016-09-10,3481,45584432,484757755,10.65,10.7,10.55,10.6,-0.35,6802
31,2016-09-12,3481,64943242,685481405,10.6,10.75,10.4,10.4,-0.2,8654
32,2016-09-13,3481,64349793,682053402,10.65,10.75,10.45,10.5,0.1,9618
33,2016-09-14,3481,39463999,413069972,10.5,10.6,10.4,10.4,-0.1,6078
34,2016-09-19,3481,29134349,309522409,10.55,10.7,10.55,10.65,0.25,5193
35,2016-09-20,3481,66471741,718490602,10.65,11.0,10.6,10.9,0.25,10792
36,2016-09-21,3481,70628270,781521620,11.1,11.2,10.95,11.0,0.1,9576
37,2016-09-22,3481,37888037,415480463,11.15,11.15,10.85,10.9,-0.1,6575
38,2016-09-23,3481,32827860,359305246,10.95,11.05,10.85,10.9,0.0,5241
39,2016-09-26,3481,24252893,260616538,10.85,10.85,10.65,10.65,-0.25,4956
40,2016-09-29,3481,25705063,275731332,10.8,10.8,10.65,10.7,0.05,5707
41,2016-09-30,3481,30268628,320251947,10.65,10.65,10.5,10.6,-0.1,5117
42,2016-10-03,3481,72350699,788578744,10.7,11.0,10.65,10.9,0.3,9014
43,2016-10-04,3481,42983211,466354855,10.9,10.95,10.8,10.85,-0.05,7204
44,2016-10-05,3481,20732871,224542371,10.75,10.9,10.75,10.85,0.0,3275
45,2016-10-06,3481,45767936,502533095,10.95,11.1,10.9,11.0,0.15,6434
46,2016-10-07,3481,54485276,585391350,10.95,10.95,10.65,10.7,-0.3,8325
47,2016-10-11,3481,46294401,488891858,10.8,10.85,10.4,10.5,-0.2,7290
48,2016-10-12,3481,40636657,427227676,10.5,10.6,10.3,10.6,0.1,5517
49,2016-10-13,3481,36589472,384184290,10.55,10.6,10.4,10.5,-0.1,7111
50,2016-10-14,3481,27359942,286749876,10.5,10.55,10.4,10.5,0.0,5627
51,2016-10-17,3481,21623967,226815922,10.5,10.6,10.45,10.45,-0.05,4594
52,2016-10-18,3481,22538985,236555811,10.5,10.55,10.45,10.5,0.05,4656
53,2016-10-19,3481,39492362,419563901,10.55,10.7,10.5,10.6,0.1,6873
54,2016-10-20,3481,22468224,238588326,10.7,10.7,10.55,10.6,0.0,3745
55,2016-10-21,3481,86735382,945758006,10.7,11.0,10.7,10.9,0.3,10484
56,2016-10-24,3481,47436102,524956442,11.05,11.15,10.95,11.0,0.1,7744
57,2016-10-25,3481,69584050,778959455,11.1,11.25,11.05,11.2,0.2,11448
58,2016-10-26,3481,36301722,406928794,11.2,11.25,11.1,11.25,0.05,5194
59,2016-10-27,3481,42262741,473338801,11.35,11.4,11.05,11.05,-0.2,6495
60,2016-10-28,3481,46790323,509158801,11.1,11.15,10.75,10.85,-0.2,6544
61,2016-10-31,3481,55941596,597323973,10.8,10.85,10.6,10.65,-0.2,8730
62,2016-11-01,3481,74824273,821343153,10.75,11.05,10.7,11.05,0.4,10484
63,2016-11-02,3481,61745678,682297316,10.95,11.15,10.95,11.1,0.05,9750
64,2016-11-03,3481,41100496,452461284,11.1,11.15,10.9,10.95,-0.15,7243
65,2016-11-04,3481,72661305,813119511,11.15,11.3,11.05,11.15,0.2,11231
66,2016-11-07,3481,38916259,436260596,11.25,11.3,11.15,11.2,0.05,5895
67,2016-11-08,3481,53863640,608760546,11.3,11.4,11.25,11.25,0.05,9523
68,2016-11-09,3481,98202352,1076293689,11.3,11.35,10.65,10.7,-0.55,12855
69,2016-11-10,3481,48189259,531217699,11.05,11.15,10.95,11.05,0.35,6470
70,2016-11-11,3481,50400422,547149193,10.9,10.95,10.7,10.95,-0.1,7403
71,2016-11-14,3481,34141202,369501950,10.95,10.95,10.75,10.75,-0.2,6479
72,2016-11-15,3481,43109326,470576701,10.8,11.0,10.75,10.8,0.05,6558
73,2016-11-16,3481,33956374,369723115,10.95,11.0,10.8,10.8,0.0,5906
74,2016-11-17,3481,43249547,472042731,10.8,11.0,10.75,10.95,0.15,5184
75,2016-11-18,3481,36187435,394876375,10.95,11.0,10.85,10.95,0.0,6019
76,2016-11-21,3481,60997231,679508173,11.0,11.25,11.0,11.15,0.2,9163
77,2016-11-22,3481,48842258,541770471,11.15,11.2,11.0,11.0,-0.15,7252
78,2016-11-23,3481,35962124,396979527,11.05,11.15,10.95,11.0,0.0,5673
79,2016-11-24,3481,29017077,316734505,11.0,11.05,10.85,10.9,-0.1,4331
80,2016-11-25,3481,26587185,288762908,10.9,11.0,10.8,10.8,-0.1,6225
81,2016-11-28,3481,20926458,226673497,10.9,10.95,10.8,10.8,0.0,5115
82,2016-11-29,3481,62531106,683021162,10.85,11.05,10.8,10.95,0.15,8807
83,2016-11-30,3481,47459433,520622844,10.95,11.0,10.85,11.0,0.05,5808
84,2016-12-01,3481,30735212,336624639,10.95,11.05,10.9,10.95,-0.05,5918
85,2016-12-02,3481,42192992,458172262,10.85,10.9,10.75,10.8,-0.15,5723
86,2016-12-05,3481,36662971,399166797,10.8,11.0,10.75,11.0,0.2,5835
87,2016-12-06,3481,40745181,447671147,11.05,11.05,10.9,11.0,0.0,6830
88,2016-12-07,3481,113525658,1276137074,11.15,11.35,11.05,11.35,0.35,14665
