combination,remark,count,mean_return2
201001-201010,loser,87,-0.09253108961778567
201001-201010,winner,87,0.016262266456280212
201001-201010,winner - loser,-,0.10879335607406587
201002-201011,loser,82,-0.02459262448657427
201002-201011,winner,82,0.09007473357207142
201002-201011,winner - loser,-,0.1146673580586457
201003-201012,loser,88,-0.0171927351068164
201003-201012,winner,87,0.018920426171194906
201003-201012,winner - loser,-,0.036113161278011306
201004-201101,loser,94,-0.11166921009894518
201004-201101,winner,94,-0.020109940539228235
201004-201101,winner - loser,-,0.09155926955971694
201005-201102,loser,91,-0.17579349502540692
201005-201102,winner,91,0.07010607004074483
201005-201102,winner - loser,-,0.24589956506615174
201006-201103,loser,89,-0.2834108653587797
201006-201103,winner,90,-0.1306464636594992
201006-201103,winner - loser,-,0.1527644016992805
201007-201104,loser,92,-0.2972025096919905
201007-201104,winner,92,-0.20478105200863475
201007-201104,winner - loser,-,0.09242145768335577
201008-201105,loser,94,-0.28021584523663196
201008-201105,winner,96,-0.13195767803162212
201008-201105,winner - loser,-,0.14825816720500984
201009-201106,loser,97,-0.3624578668921735
201009-201106,winner,96,-0.26894397111782997
201009-201106,winner - loser,-,0.09351389577434355
201010-201107,loser,97,-0.35983214239370476
201010-201107,winner,97,-0.2624350546734104
201010-201107,winner - loser,-,0.09739708772029437
201011-201108,loser,96,-0.2241278350007655
201011-201108,winner,96,-0.2128639999954739
201011-201108,winner - loser,-,0.0112638350052916
201012-201109,loser,101,0.13221854637577699
201012-201109,winner,100,-0.001341365305305839
201012-201109,winner - loser,-,-0.13355991168108283
201101-201110,loser,108,0.1577703220263061
201101-201110,winner,108,0.16986200610284097
201101-201110,winner - loser,-,0.012091684076534881
201102-201111,loser,106,0.039168782559430834
201102-201111,winner,106,-0.003993629867559931
201102-201111,winner - loser,-,-0.043162412426990766
201103-201112,loser,105,0.14310865664076047
201103-201112,winner,104,0.05876182280524224
201103-201112,winner - loser,-,-0.08434683383551823
201104-201201,loser,107,0.117447203380311
201104-201201,winner,107,0.14846440686048995
201104-201201,winner - loser,-,0.031017203480178945
201105-201202,loser,107,-0.08806164083522121
201105-201202,winner,106,0.040015962055503784
201105-201202,winner - loser,-,0.128077602890725
201106-201203,loser,106,-0.22177745649517216
201106-201203,winner,106,-0.03688809767807288
201106-201203,winner - loser,-,0.18488935881709928
201107-201204,loser,105,-0.13080724012365508
201107-201204,winner,105,0.012855559670559848
201107-201204,winner - loser,-,0.14366279979421492
201108-201205,loser,99,-0.16367791897394912
201108-201205,winner,99,-0.05724223092817987
201108-201205,winner - loser,-,0.10643568804576925
201109-201206,loser,93,-0.011735912796656221
201109-201206,winner,91,0.053314883222861154
201109-201206,winner - loser,-,0.06505079601951738
201110-201207,loser,93,0.0011599897057059708
201110-201207,winner,92,0.1299725974803456
201110-201207,winner - loser,-,0.12881260777463963
201111-201208,loser,92,0.09665874214014977
201111-201208,winner,90,0.14775991797190607
201111-201208,winner - loser,-,0.0511011758317563
201112-201209,loser,84,-0.009355775981944215
201112-201209,winner,86,0.1980495269696137
201112-201209,winner - loser,-,0.2074053029515579
201201-201210,loser,88,0.0132058119324176
201201-201210,winner,88,0.12713647338378128
201201-201210,winner - loser,-,0.11393066145136369
201202-201211,loser,100,0.30033900506210387
201202-201211,winner,100,0.2269804730975188
201202-201211,winner - loser,-,-0.07335853196458508
201203-201212,loser,100,0.2655651176748722
201203-201212,winner,102,0.23771829885448517
201203-201212,winner - loser,-,-0.027846818820387004
201204-201301,loser,97,0.07390585231735629
201204-201301,winner,98,0.17900090872734703
201204-201301,winner - loser,-,0.10509505640999074
201205-201302,loser,95,0.020583285643781795
201205-201302,winner,94,0.20502739415571808
201205-201302,winner - loser,-,0.1844441085119363
201206-201303,loser,91,0.014723365874254497
201206-201303,winner,92,0.07935650687883399
201206-201303,winner - loser,-,0.06463314100457948
201207-201304,loser,94,0.03981674703149818
201207-201304,winner,94,0.17752895727806225
201207-201304,winner - loser,-,0.13771221024656408
201208-201305,loser,94,0.0597114025913679
201208-201305,winner,96,0.17248455256279602
201208-201305,winner - loser,-,0.11277314997142812
201209-201306,loser,100,-0.007399026311247151
201209-201306,winner,99,0.10906298467401229
201209-201306,winner - loser,-,0.11646201098525945
201210-201307,loser,97,0.06325129971399311
201210-201307,winner,97,0.1426091312807473
201210-201307,winner - loser,-,0.07935783156675418
201211-201308,loser,93,0.08889047863057808
201211-201308,winner,92,0.09287625142679701
201211-201308,winner - loser,-,0.003985772796218923
201212-201309,loser,98,0.17182908617941642
201212-201309,winner,98,0.20916187585904267
201212-201309,winner - loser,-,0.03733278967962625
201301-201310,loser,101,0.22902435669598611
201301-201310,winner,101,0.19407348620615544
201301-201310,winner - loser,-,-0.03495087048983067
