stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2,avg_monthly_return,annualized_return
1314,2010-01-04,2010-09-30,7.15,12.56,201001-201010,0.75664336,37.77899550070502,winner,6.0,2010-10-01,12.48,2010-12-31,16.28,0.3044871794871795,0.0926471527876449,1.8957379702169397
1605,2010-01-04,2010-09-30,8.14,11.88,201001-201010,0.45945946,27.90628078964323,winner,12.0,2010-10-01,11.91,2010-12-31,11.82,-0.00755667506297228,-0.0025252632744329206,-0.029885803008535716
1704,2010-01-04,2010-09-30,24.92,40.58,201001-201010,0.62841091,33.518998927705965,winner,9.0,2010-10-01,41.14,2010-12-31,41.81,0.01628585318424895,0.0053994116114881585,0.06675213509018274
2201,2010-01-04,2010-09-30,47.56,69.83,201001-201010,0.46825063,28.19833131252299,winner,11.0,2010-10-01,70.57,2010-12-31,76.39,0.08247130508714763,0.02676754079668675,0.3729842976054305
2227,2010-01-04,2010-09-30,31.56,60.13,201001-201010,0.90525982,42.7161671003372,winner,4.0,2010-10-01,64.18,2010-12-31,59.7,-0.0698036771579932,-0.02383131231544766,-0.251316135349667
2371,2010-01-04,2010-09-30,20.07,15.57,201001-201010,-0.22421525,5.193996015811591,loser,134.0,2010-10-01,16.66,2010-12-31,19.92,0.1956782713085235,0.061381334094601,1.0438891963930268
2384,2010-01-04,2010-09-30,25.94,43.33,201001-201010,0.67039322,34.91368877981893,winner,7.0,2010-10-01,45.5,2010-12-31,44.35,-0.025274725274725244,-0.008496901271595858,-0.09733020575687967
2408,2010-01-04,2010-09-30,196.09,130.83,201001-201010,-0.33280636,1.586502308421892,loser,146.0,2010-10-01,128.67,2010-12-31,100.67,-0.21761094272169107,-0.07854473492510072,-0.6252936347820585
2451,2010-01-04,2010-09-30,45.41,32.75,201001-201010,-0.27879322,3.380867083460648,loser,139.0,2010-10-01,32.95,2010-12-31,32.14,-0.024582701062215544,-0.008262311467109318,-0.0947640061189935
2489,2010-01-04,2010-09-30,18.24,13.98,201001-201010,-0.23355263,4.883799908657824,loser,137.0,2010-10-01,14.03,2010-12-31,13.98,-0.0035637918745544503,-0.001189344604648035,-0.014179144711120473
2498,2010-01-04,2010-09-30,264.76,564.99,201001-201010,1.13397039,50.31413660344395,winner,1.0,2010-10-01,563.4,2010-12-31,717.19,0.2729676961306356,0.08377499724991888,1.6258476870609075
2609,2010-01-04,2010-09-30,13.05,21.36,201001-201010,0.63678161,33.797081061468546,winner,8.0,2010-10-01,21.31,2010-12-31,30.09,0.41201313937118733,0.12187958714979374,2.9751630976731143
2610,2010-01-04,2010-09-30,9.18,18.2,201001-201010,0.98257081,45.28450727051381,winner,2.0,2010-10-01,18.28,2010-12-31,20.87,0.14168490153172864,0.04515832907954609,0.6989673413927913
2618,2010-01-04,2010-09-30,8.13,15.79,201001-201010,0.94218942,43.94300141132654,winner,3.0,2010-10-01,15.76,2010-12-31,21.36,0.35532994923857864,0.10666203597038204,2.374272409284524
2801,2010-01-04,2010-09-30,6.58,9.22,201001-201010,0.40121581,25.971374692169803,winner,14.0,2010-10-01,9.33,2010-12-31,11.42,0.2240085744908896,0.06969874609082405,1.2445942221251776
2912,2010-01-04,2010-09-30,47.57,87.13,201001-201010,0.83161657,40.26967253032381,winner,5.0,2010-10-01,85.51,2010-12-31,87.13,0.018945152613729276,0.00627558551396068,0.07796145120931341
2915,2010-01-04,2010-09-30,37.16,60.0,201001-201010,0.6146394,33.06149705976986,winner,10.0,2010-10-01,59.35,2010-12-31,56.8,-0.04296545914069089,-0.014531975066984115,-0.161099506881346
3008,2010-01-04,2010-09-30,290.98,423.09,201001-201010,0.45401746,27.725492686863777,winner,13.0,2010-10-01,433.75,2010-12-31,515.53,0.1885417867435158,0.05926547746990729,0.9955279775231884
3041,2010-01-04,2010-09-30,172.56,115.37,201001-201010,-0.33142096,1.6325265343665183,loser,145.0,2010-10-01,114.91,2010-12-31,101.66,-0.11530763205987295,-0.04001578153108809,-0.3874111004685239
3059,2010-01-04,2010-09-30,47.56,36.82,201001-201010,-0.22582002,5.140684122445662,loser,135.0,2010-10-01,37.53,2010-12-31,35.11,-0.06448174793498539,-0.02197320116946966,-0.23403476230179587
3443,2010-01-04,2010-09-30,113.16,77.92,201001-201010,-0.31141746,2.2970606787892973,loser,141.0,2010-10-01,77.22,2010-12-31,85.64,0.10903910903910906,0.0350999488186845,0.5128206546708816
3474,2010-01-04,2010-09-30,25.82,17.5,201001-201010,-0.32223083,1.937830864942872,loser,144.0,2010-10-01,17.4,2010-12-31,13.95,-0.1982758620689655,-0.07101581684848224,-0.5868575341254042
3504,2010-01-04,2010-09-30,226.39,154.97,201001-201010,-0.3154733,2.16232204983358,loser,143.0,2010-10-01,152.47,2010-12-31,149.97,-0.016396668197022367,-0.005495703494103665,-0.06399112916431948
3532,2010-01-04,2010-09-30,128.6,91.47,201001-201010,-0.28872473,3.050933446813249,loser,140.0,2010-10-01,91.63,2010-12-31,85.98,-0.061661028047582576,-0.020991224385491947,-0.22475492331365976
6005,2010-01-04,2010-09-30,7.83,6.1,201001-201010,-0.22094508,5.302633985320279,loser,133.0,2010-10-01,6.06,2010-12-31,6.75,0.11386138613861393,0.03659803892148128,0.5393046973026752
