combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201010,loser,14,-0.021278149985568064,0.032803727782398755
201001-201010,winner,14,0.007395922740340279,0.026695614338320697
201002-201011,loser,14,-0.026624146610653248,0.04022394976760188
201002-201011,winner,14,0.004275645162791093,0.03523070023833824
201003-201012,loser,14,-0.03065566097511919,0.038217690754355015
201003-201012,winner,14,-0.009630634809017144,0.04197224873804396
201004-201101,loser,14,-0.05252598641083849,0.03116322785097824
201004-201101,winner,14,-0.026847659058702962,0.034160897072665355
201005-201102,loser,14,-0.06199343100798256,0.05413606677188324
201005-201102,winner,14,-0.023369327746598643,0.027521369759134454
201006-201103,loser,14,-0.05828479880947927,0.056437365374410284
201006-201103,winner,14,-0.03507177465815187,0.039041595655840325
201007-201104,loser,14,-0.04781540471016397,0.058706643735714756
201007-201104,winner,14,-0.03415254545492574,0.03291815634079467
201008-201105,loser,14,-0.03951900967226363,0.05361933910138215
201008-201105,winner,14,-0.0273814661446927,0.03431783577747013
201009-201106,loser,14,-0.027298789912842486,0.03783299113618806
201009-201106,winner,14,-0.01800427745733707,0.02304322981416323
201010-201107,loser,14,-0.021959063925349014,0.035394004235367135
201010-201107,winner,14,-0.019707474647657156,0.02110645192309309
201011-201108,loser,14,-0.0199521150165028,0.026133937806958222
201011-201108,winner,14,-0.03956473830849481,0.030955793590929044
201012-201109,loser,14,-0.01842625851846381,0.03467954894208479
201012-201109,winner,14,-0.016786286585188635,0.03103764125944514
201101-201110,loser,14,-0.012334787935084222,0.02509068475913499
201101-201110,winner,14,0.018168107285830317,0.024970311095486374
201102-201111,loser,14,-0.025431818356046538,0.02413715418050198
201102-201111,winner,14,0.006825021962560801,0.023689523978469598
201103-201112,loser,14,-0.006787023062665356,0.029339858471491613
201103-201112,winner,14,0.01462734415708932,0.018530418532166484
201104-201201,loser,14,-0.011653535294084829,0.023398171756782684
201104-201201,winner,14,0.02725230487131648,0.026077283046827725
201105-201202,loser,14,-0.03849291800045014,0.03271995966867742
201105-201202,winner,14,0.012706124770567937,0.0197862464482755
201106-201203,loser,14,-0.04929354467263638,0.04278454084709896
201106-201203,winner,14,0.004921266105962886,0.02391375238293615
201107-201204,loser,14,-0.016995279137129834,0.033599360479602665
201107-201204,winner,14,0.00845728570974658,0.022028843492097945
201108-201205,loser,14,-0.0024227567065971153,0.039753858955841284
201108-201205,winner,14,0.008501190064084443,0.018700021553893432
201109-201206,loser,14,0.011896456091056292,0.03931830347366418
201109-201206,winner,14,0.012726367589911065,0.02022499651494771
201110-201207,loser,14,0.0003320412253815142,0.023792856535057996
201110-201207,winner,14,0.0157110499908754,0.021844443156009422
201111-201208,loser,14,0.014645147645626135,0.03812590656388479
201111-201208,winner,14,0.02785223879585882,0.02206284404993136
201112-201209,loser,14,0.009505135735768713,0.03190292920085277
201112-201209,winner,14,0.02052131485243696,0.03088359812581173
201201-201210,loser,14,-0.007721690633573214,0.02841930914886114
201201-201210,winner,14,0.002675937551944885,0.03011251918485502
201202-201211,loser,14,0.0100246735500919,0.024080838886653144
201202-201211,winner,14,0.01981992393903429,0.02304401022171582
201203-201212,loser,14,-0.0067465938896468505,0.023010551106306266
201203-201212,winner,14,0.012778158723370256,0.01664661676415548
201204-201301,loser,14,-0.006916755575418986,0.032408668439262746
201204-201301,winner,14,0.0136372958127426,0.027927364710421503
201205-201302,loser,14,0.010544126227164866,0.05490464017603363
201205-201302,winner,14,0.011079695672620807,0.03835566778747555
201206-201303,loser,14,-0.0038091406950562278,0.05329938244426393
201206-201303,winner,14,0.011126695204786471,0.04384757745346016
201207-201304,loser,14,-0.010042859349609471,0.03551496929382778
201207-201304,winner,14,-0.006617351247004807,0.04081642643408
201208-201305,loser,14,-0.0022200350534385713,0.03127021639447273
201208-201305,winner,14,-0.011805758010910286,0.04566712551456453
201209-201306,loser,14,0.005301763342057207,0.025614658051945793
201209-201306,winner,14,-0.0004042096201882637,0.055201233642389345
201210-201307,loser,14,0.0018855392487450713,0.032418092388690374
201210-201307,winner,14,0.018662818489637186,0.027837414234711567
201211-201308,loser,14,0.0045155996504562135,0.030737246133311344
201211-201308,winner,14,0.014757625796406451,0.022089671427270932
201212-201309,loser,14,0.001802503948067764,0.02495022227063923
201212-201309,winner,14,0.015468120557089477,0.02794201010646055
201301-201310,loser,14,0.005612431737655121,0.01694122670442102
201301-201310,winner,14,0.011387883217799042,0.01924188149765465
201302-201311,loser,14,0.011726501075324886,0.02195050245576685
201302-201311,winner,14,0.010530925980116571,0.026708404600213672
201303-201312,loser,14,0.0171838426318272,0.022488183100926592
201303-201312,winner,13,-0.00453805852118673,0.031861590025799406
201304-201401,loser,14,0.006039931426582407,0.02360266484284702
201304-201401,winner,14,0.0013765225798092434,0.0390265534097464
201305-201402,loser,14,-0.0018530577331178648,0.052389125518111944
201305-201402,winner,12,0.0068993279755952585,0.044951013799133306
201306-201403,loser,14,0.0013793498567196284,0.05833365787498396
201306-201403,winner,14,-0.0008380849926059646,0.0412103216700251
201307-201404,loser,13,0.0011428058413132229,0.03422512717186416
201307-201404,winner,14,0.00018975167619677085,0.03614396839981546
201308-201405,loser,14,-0.01107655644386433,0.029230175274780938
201308-201405,winner,14,0.005724552298908707,0.024581803381739657
201309-201406,loser,14,-0.012472726725892194,0.02651358323963785
201309-201406,winner,14,0.006490542637956378,0.017109384629518658
201310-201407,loser,14,-0.012755775488032415,0.026828571574598465
201310-201407,winner,14,-8.032702427922119e-05,0.019150885624312594
201311-201408,loser,14,-0.010763033955107392,0.025323560065245422
201311-201408,winner,14,0.008591661746666993,0.02438091038005031
201312-201409,loser,14,-0.004876021356483907,0.03049707447124242
201312-201409,winner,14,-0.011007009169686636,0.034497079207742115
201401-201410,loser,14,-0.014018723529414856,0.03258362289500826
201401-201410,winner,14,0.0061906856727217945,0.040550950828751084
201402-201411,loser,14,-0.022690740541556814,0.04428740035557224
201402-201411,winner,14,-0.0005702127660837654,0.030555754716841865
201403-201412,loser,14,-0.03322414328544659,0.03944826522861827
201403-201412,winner,14,-0.016824310910722992,0.03105900002128341
201404-201501,loser,14,-0.032817706879564576,0.03317964313085941
201404-201501,winner,14,-0.02739133045813188,0.02949853211633673
201405-201502,loser,14,-0.020905894671831633,0.02543180611287496
201405-201502,winner,14,-0.018439676986909934,0.03495951308160227
201406-201503,loser,14,-0.023525193087690653,0.03393050513226177
201406-201503,winner,14,-0.02342376086530548,0.03318038107968452
201407-201504,loser,14,-0.03647957403743348,0.03921906660911004
201407-201504,winner,14,-0.029269142954184892,0.022259053417467253
201408-201505,loser,14,-0.027506961028447015,0.035022220299135376
201408-201505,winner,14,-0.032575525627449656,0.02273626200572991
201409-201506,loser,14,-0.014875052511081671,0.030824374170220867
201409-201506,winner,14,-0.03105817387086774,0.01803011077487702
201410-201507,loser,14,-0.003722986796928229,0.028406915992108792
201410-201507,winner,14,-0.02140359342379621,0.016566535150819794
201411-201508,loser,14,0.002333904078969043,0.03031806192847504
201411-201508,winner,13,-0.01957892029313995,0.018485349933533478
201412-201509,loser,14,0.014928446984854822,0.029954018941494378
201412-201509,winner,12,-0.022501227136956934,0.019068949923307453
201501-201510,loser,14,0.006510134450229843,0.029197113692356915
201501-201510,winner,12,-0.013953613931818725,0.0355027357526458
201502-201511,loser,14,0.009511416709450177,0.02662884350364891
201502-201511,winner,12,-0.0018069776887606008,0.02965429763504763
201503-201512,loser,14,-0.0006122899240556723,0.021264376027888672
201503-201512,winner,12,-0.0035174137960828494,0.030961244487522226
201504-201601,loser,14,0.003154019465245329,0.015720381732192396
201504-201601,winner,12,0.0019849593588892327,0.020824680116699797
201505-201602,loser,14,0.011721901917404822,0.022039054479961833
201505-201602,winner,12,0.010722160692760767,0.032612427728772715
201506-201603,loser,13,0.015277958382327384,0.019841531633232354
201506-201603,winner,12,0.00865694695309961,0.028876692952747578
201507-201604,loser,14,0.01035049317240482,0.01837201099319241
201507-201604,winner,12,0.0005580187586636172,0.0194497866204647
201508-201605,loser,14,0.013028700509111415,0.019200956964696602
201508-201605,winner,13,0.0009311688282495766,0.016127879908170533
201509-201606,loser,14,0.01704247761696535,0.020461106811346316
201509-201606,winner,13,0.014248425603835446,0.016528339800576875
201510-201607,loser,14,0.025400678478591492,0.021864631152588406
201510-201607,winner,14,0.011807803307808507,0.025423347555559212
201511-201608,loser,14,0.024515910341551022,0.04324720914546944
201511-201608,winner,14,-0.0005118765806645784,0.020369113427562688
201512-201609,loser,14,0.02451204394531632,0.03643422632052745
201512-201609,winner,14,0.005297684942611729,0.021141080796222976
201601-201610,loser,14,0.018338074563897997,0.03912795469819027
201601-201610,winner,14,0.004089423614499886,0.022641007281982446
201602-201611,loser,14,0.0112919224793137,0.027527662835138307
201602-201611,winner,14,0.012399070373821429,0.02561816621534061
201603-201612,loser,14,0.0375402848809989,0.04897060728332087
201603-201612,winner,14,0.01598934524785095,0.028302406083154884
201604-201701,loser,14,0.036054827167116846,0.04095578828087814
201604-201701,winner,14,0.013074866195391536,0.022292839263804466
201605-201702,loser,14,0.01820082203210032,0.020937048590173726
201605-201702,winner,14,0.023159173557837958,0.027996910134119108
201606-201703,loser,14,0.00598720523826555,0.017759153286580925
201606-201703,winner,14,0.03385668780238777,0.028263507161402517
201607-201704,loser,14,0.007391986874653915,0.01636083011586118
201607-201704,winner,14,0.0220423296919993,0.019919302189065596
201608-201705,loser,14,0.010680215221358478,0.013224209458221593
201608-201705,winner,14,0.02339675315344263,0.032108582699881504
201609-201706,loser,14,0.003989685015381879,0.012826743056238911
201609-201706,winner,14,0.0307832189903911,0.03310259442653199
201610-201707,loser,14,-0.0026122242953330794,0.032013504281209776
201610-201707,winner,14,0.01716192631923668,0.048290219335707305
201611-201708,loser,14,0.00947926482788242,0.019646233079606036
201611-201708,winner,14,0.008276290589938614,0.06197319214251447
201612-201709,loser,14,0.0035334969290019493,0.028079992714998947
201612-201709,winner,14,0.0052148836150028135,0.06811723406435459
201701-201710,loser,14,0.009182689272916586,0.027335537973898698
201701-201710,winner,14,0.0008417731238499428,0.06446800876716094
201702-201711,loser,14,0.007122276553582979,0.037341537373967754
201702-201711,winner,14,-0.009710276973831436,0.051968449988782486
201703-201712,loser,14,-0.0033945834960053506,0.022641946790465304
201703-201712,winner,14,-0.018898334298025378,0.023188511520501134
201704-201801,loser,14,-0.008793208840071013,0.01566794324746402
201704-201801,winner,14,-0.01698178159546202,0.04822973105419041
201705-201802,loser,14,-0.023695524656035923,0.01886023717508533
201705-201802,winner,14,-0.048334638855230386,0.03260554692566995
201706-201803,loser,14,-0.01638157701246135,0.01850274329577615
201706-201803,winner,14,-0.023382680100052837,0.04245226966885778
201707-201804,loser,14,-0.022999240296652134,0.022100840604975653
201707-201804,winner,14,-0.033545125031769374,0.03532327536980938
201708-201805,loser,14,-0.009103242823152157,0.025677761477814882
201708-201805,winner,14,-0.030596740796164586,0.026638863458405722
201709-201806,loser,14,-0.010317229185204507,0.03028592920313954
201709-201806,winner,14,-0.032319953187905585,0.03371594544044955
201710-201807,loser,14,-0.006610874074145072,0.03029443854738204
201710-201807,winner,14,-0.015862017959874908,0.024384396254842334
201711-201808,loser,14,-0.017227898695401235,0.02656731506291644
201711-201808,winner,13,-0.017080169092334646,0.04414699933301197
201712-201809,loser,14,-0.014298662975677614,0.023006245271548337
201712-201809,winner,14,-0.009416734190352579,0.03670716303980643
201801-201810,loser,14,-0.009332613195648556,0.0223447147432936
