combination,remark,count,mean_avg_monthly_return
201001-201007,loser,88,0.0005963046203259833
201001-201007,winner,88,0.009145793725745482
201001-201007,winner - loser,-,0.008549489105419498
201002-201008,loser,81,-0.052904276446441856
201002-201008,winner,83,-0.019427905708903966
201002-201008,winner - loser,-,0.03347637073753789
201003-201009,loser,85,-0.026016403775852476
201003-201009,winner,87,-0.004274099112521867
201003-201009,winner - loser,-,0.02174230466333061
201004-201010,loser,94,-0.0233522301364947
201004-201010,winner,93,-0.008054241273948529
201004-201010,winner - loser,-,0.01529798886254617
201005-201011,loser,90,0.0262796683254802
201005-201011,winner,91,0.01145961634797196
201005-201011,winner - loser,-,-0.014820051977508242
201006-201012,loser,88,0.014592357924376782
201006-201012,winner,90,-0.00829714396468432
201006-201012,winner - loser,-,-0.022889501889061102
201007-201101,loser,91,-0.009711527695771778
201007-201101,winner,93,-0.0005031268457694594
201007-201101,winner - loser,-,0.009208400850002319
201008-201102,loser,95,-0.02071660299333375
201008-201102,winner,96,0.007943324248958035
201008-201102,winner - loser,-,0.028659927242291786
201009-201103,loser,96,-0.023842235012284173
201009-201103,winner,96,0.0009251714299771627
201009-201103,winner - loser,-,0.024767406442261337
201010-201104,loser,99,-0.032480166580567175
201010-201104,winner,99,-0.015354984126413515
201010-201104,winner - loser,-,0.017125182454153662
201011-201105,loser,95,-0.09672145143149735
201011-201105,winner,96,-0.0505447950411299
201011-201105,winner - loser,-,0.04617665639036745
201012-201106,loser,101,-0.10316995188527224
201012-201106,winner,101,-0.06061427258525278
201012-201106,winner - loser,-,0.04255567930001946
201101-201107,loser,107,-0.0917838557222379
201101-201107,winner,109,-0.08424815651445128
201101-201107,winner - loser,-,0.007535699207786628
201102-201108,loser,108,-0.01238399337243182
201102-201108,winner,108,-0.019775394621373774
201102-201108,winner - loser,-,-0.007391401248941954
201103-201109,loser,104,-0.07175091128491583
201103-201109,winner,106,-0.05339859403404194
201103-201109,winner - loser,-,0.01835231725087389
201104-201110,loser,108,-0.029164563556070815
201104-201110,winner,108,-0.008413271042330625
201104-201110,winner - loser,-,0.02075129251374019
201105-201111,loser,106,0.031286564614040384
201105-201111,winner,107,-0.004145739648046388
201105-201111,winner - loser,-,-0.035432304262086774
201106-201112,loser,105,0.13486185239244972
201106-201112,winner,105,0.038792011310221614
201106-201112,winner - loser,-,-0.0960698410822281
201107-201201,loser,104,0.07138596040689166
201107-201201,winner,104,0.03622648854024842
201107-201201,winner - loser,-,-0.03515947186664324
201108-201202,loser,99,-0.030501583094600885
201108-201202,winner,98,0.006097767170970244
201108-201202,winner - loser,-,0.03659935026557113
201109-201203,loser,92,-0.06377290517508429
201109-201203,winner,91,-0.06029493682021951
201109-201203,winner - loser,-,0.0034779683548647744
201110-201204,loser,90,-0.030163352666860533
201110-201204,winner,93,-0.01761536489131901
201110-201204,winner - loser,-,0.012547987775541523
201111-201205,loser,92,-0.026440213589205525
201111-201205,winner,92,-0.017711490026140225
201111-201205,winner - loser,-,0.0087287235630653
201112-201206,loser,87,0.006563775984126389
201112-201206,winner,87,0.009957610098678665
201112-201206,winner - loser,-,0.0033938341145522757
201201-201207,loser,87,0.006782561091642588
201201-201207,winner,89,0.010682246838684717
201201-201207,winner - loser,-,0.0038996857470421286
201202-201208,loser,99,-0.020903983514859278
201202-201208,winner,98,-0.004658254452347521
201202-201208,winner - loser,-,0.016245729062511757
201203-201209,loser,103,-0.022911595321293395
201203-201209,winner,102,-0.0006434760967113842
201203-201209,winner - loser,-,0.02226811922458201
201204-201210,loser,98,-0.00837097368141848
201204-201210,winner,98,0.003690948736228698
201204-201210,winner - loser,-,0.012061922417647176
201205-201211,loser,91,0.05514344284096527
201205-201211,winner,92,0.031108958464006645
201205-201211,winner - loser,-,-0.024034484376958626
201206-201212,loser,89,0.037330429942459754
201206-201212,winner,91,0.04611288888826129
201206-201212,winner - loser,-,0.008782458945801534
201207-201301,loser,93,0.012567411359901274
201207-201301,winner,94,0.03275815136816619
201207-201301,winner - loser,-,0.020190740008264915
201208-201302,loser,94,0.004979448880812313
201208-201302,winner,95,0.033604271091329345
201208-201302,winner - loser,-,0.028624822210517032
201209-201303,loser,99,0.0071458628415597475
201209-201303,winner,100,0.021117389099947825
201209-201303,winner - loser,-,0.013971526258388076
201210-201304,loser,97,-0.015459478653973785
201210-201304,winner,97,0.02932630930591775
201210-201304,winner - loser,-,0.044785787959891535
201211-201305,loser,93,0.0025810548099307606
201211-201305,winner,93,0.023745083980428853
201211-201305,winner - loser,-,0.021164029170498092
201212-201306,loser,97,-0.002438951467646296
201212-201306,winner,98,0.01921696710918072
201212-201306,winner - loser,-,0.021655918576827016
201301-201307,loser,101,0.013018961015111448
201301-201307,winner,101,0.028638602305676976
201301-201307,winner - loser,-,0.015619641290565528
201302-201308,loser,103,-0.0070994827375712305
201302-201308,winner,102,0.003710241832174625
201302-201308,winner - loser,-,0.010809724569745856
201303-201309,loser,105,-0.007251053761190795
201303-201309,winner,106,0.031406556592763354
201303-201309,winner - loser,-,0.03865761035395415
201304-201310,loser,107,0.015949135118855963
201304-201310,winner,107,0.02046812027113112
201304-201310,winner - loser,-,0.004518985152275157
201305-201311,loser,110,0.03455555298380513
201305-201311,winner,109,0.022614333312420944
201305-201311,winner - loser,-,-0.011941219671384187
201306-201312,loser,109,0.0557978402500707
201306-201312,winner,110,0.04793637601307059
201306-201312,winner - loser,-,-0.007861464237000113
201307-201401,loser,111,0.0326401990528704
201307-201401,winner,109,0.05007178430860058
201307-201401,winner - loser,-,0.01743158525573018
201308-201402,loser,112,0.014573653774861476
201308-201402,winner,112,0.027130654923863802
201308-201402,winner - loser,-,0.012557001149002326
201309-201403,loser,114,0.004632464842939809
201309-201403,winner,114,0.02055079220043446
201309-201403,winner - loser,-,0.015918327357494648
201310-201404,loser,115,0.009288582692011363
201310-201404,winner,115,0.007837393038568211
201310-201404,winner - loser,-,-0.0014511896534431523
201311-201405,loser,114,-0.0132182571284833
201311-201405,winner,114,0.0032489789530871878
201311-201405,winner - loser,-,0.016467236081570486
201312-201406,loser,119,-0.01798717043940246
201312-201406,winner,119,-0.02233270837877374
201312-201406,winner - loser,-,-0.004345537939371282
201401-201407,loser,122,-0.02209981881018713
201401-201407,winner,121,-0.038131613104541565
201401-201407,winner - loser,-,-0.016031794294354435
201402-201408,loser,124,-0.036384484338198735
201402-201408,winner,122,-0.04103097200315486
201402-201408,winner - loser,-,-0.004646487664956123
201403-201409,loser,125,-0.026025034014055794
201403-201409,winner,125,-0.01778409348698518
201403-201409,winner - loser,-,0.008240940527070615
201404-201410,loser,125,0.0027578381101467987
201404-201410,winner,124,-0.005714928598155147
201404-201410,winner - loser,-,-0.008472766708301946
201405-201411,loser,125,0.03217402554424657
201405-201411,winner,126,0.020002877478989135
201405-201411,winner - loser,-,-0.012171148065257438
201406-201412,loser,126,0.02274391139867425
201406-201412,winner,128,0.016682204654401518
201406-201412,winner - loser,-,-0.00606170674427273
201407-201501,loser,129,0.0055696518546897635
201407-201501,winner,130,0.02292397260135011
201407-201501,winner - loser,-,0.017354320746660344
201408-201502,loser,128,-0.009748837929788754
201408-201502,winner,128,0.01868456596124471
201408-201502,winner - loser,-,0.028433403891033465
201409-201503,loser,128,-0.0543205455027449
201409-201503,winner,128,-0.009768220013667062
201409-201503,winner - loser,-,0.04455232548907784
201410-201504,loser,124,-0.0514120854307665
201410-201504,winner,124,-0.015150671624379523
201410-201504,winner - loser,-,0.03626141380638698
201411-201505,loser,125,-0.09623032846583887
201411-201505,winner,126,-0.049115642999228576
201411-201505,winner - loser,-,0.047114685466610295
201412-201506,loser,129,-0.06802536609777474
201412-201506,winner,130,-0.06075572929947716
201412-201506,winner - loser,-,0.007269636798297577
201501-201507,loser,131,-0.038580753193781306
201501-201507,winner,132,-0.026835806069762096
201501-201507,winner - loser,-,0.01174494712401921
201502-201508,loser,131,0.07750757788277461
201502-201508,winner,131,0.035502848984586506
201502-201508,winner - loser,-,-0.042004728898188105
201503-201509,loser,133,0.06959879494800802
201503-201509,winner,132,0.035837785706866784
201503-201509,winner - loser,-,-0.03376100924114124
201504-201510,loser,133,0.0014623680214909136
201504-201510,winner,132,-0.004479161891935754
201504-201510,winner - loser,-,-0.005941529913426668
201505-201511,loser,131,-0.019413269258182705
201505-201511,winner,131,0.005896755772482752
201505-201511,winner - loser,-,0.025310025030665456
201506-201512,loser,128,0.019466777967466847
201506-201512,winner,127,-0.0010323056813762645
201506-201512,winner - loser,-,-0.020499083648843112
201507-201601,loser,123,0.033030138467406364
201507-201601,winner,123,0.03696992187857667
201507-201601,winner - loser,-,0.003939783411170308
201508-201602,loser,114,-0.0023095245176687805
201508-201602,winner,117,-0.004532322653771843
201508-201602,winner - loser,-,-0.0022227981361030626
201509-201603,loser,115,-0.03395838301801748
201509-201603,winner,118,-0.005046787570308933
201509-201603,winner - loser,-,0.028911595447708546
201510-201604,loser,121,-0.012086100617297257
201510-201604,winner,122,-0.0027716364748809896
201510-201604,winner - loser,-,0.009314464142416268
201511-201605,loser,119,0.03599689844989516
201511-201605,winner,121,0.04725989909156173
201511-201605,winner - loser,-,0.01126300064166657
201512-201606,loser,118,0.01000303546796415
201512-201606,winner,119,0.01936212131998912
201512-201606,winner - loser,-,0.009359085852024971
201601-201607,loser,116,0.009204967788515685
201601-201607,winner,118,0.009629720732542663
201601-201607,winner - loser,-,0.0004247529440269786
201602-201608,loser,118,-0.029556493918282276
201602-201608,winner,121,-0.03486075901895112
201602-201608,winner - loser,-,-0.00530426510066884
201603-201609,loser,127,-0.02988424573174319
201603-201609,winner,127,-0.014728705958167354
201603-201609,winner - loser,-,0.015155539773575836
201604-201610,loser,126,-0.021499518682730184
201604-201610,winner,126,-0.00869606430386278
201604-201610,winner - loser,-,0.012803454378867403
201605-201611,loser,123,0.021170697542175505
201605-201611,winner,123,0.017168630372557992
201605-201611,winner - loser,-,-0.0040020671696175125
201606-201612,loser,125,0.022525473513425657
201606-201612,winner,125,0.040741071889723576
201606-201612,winner - loser,-,0.01821559837629792
201607-201701,loser,129,0.013885787052644313
201607-201701,winner,130,0.04592497327798903
201607-201701,winner - loser,-,0.03203918622534471
201608-201702,loser,132,-0.00362358940505519
201608-201702,winner,132,0.025340467426803334
201608-201702,winner - loser,-,0.028964056831858525
201609-201703,loser,133,-0.005812553042484707
201609-201703,winner,131,0.017546819651654208
201609-201703,winner - loser,-,0.023359372694138916
201610-201704,loser,130,-0.008111042733169737
201610-201704,winner,133,0.007057286903081949
201610-201704,winner - loser,-,0.015168329636251686
201611-201705,loser,128,0.009372481000960792
201611-201705,winner,131,0.0270471380149812
201611-201705,winner - loser,-,0.017674657014020406
201612-201706,loser,132,-0.007736624281338599
201612-201706,winner,135,0.034412519111871716
201612-201706,winner - loser,-,0.04214914339321031
201701-201707,loser,133,0.004392354876927523
201701-201707,winner,135,0.04675443433930951
201701-201707,winner - loser,-,0.042362079462381984
201702-201708,loser,137,0.000735031057563529
201702-201708,winner,138,0.01740562415712006
201702-201708,winner - loser,-,0.016670593099556534
201703-201709,loser,142,-0.017754325097134323
201703-201709,winner,141,-0.01146334666931566
201703-201709,winner - loser,-,0.006290978427818663
201704-201710,loser,140,-0.009825588696752105
201704-201710,winner,140,0.009549447349507878
201704-201710,winner - loser,-,0.019375036046259984
201705-201711,loser,140,-0.027462012762712335
201705-201711,winner,141,-0.029094841706569147
201705-201711,winner - loser,-,-0.0016328289438568115
201706-201712,loser,142,0.014339447244632967
201706-201712,winner,142,0.0225944759496296
201706-201712,winner - loser,-,0.008255028704996633
201707-201801,loser,142,0.02073882713803555
201707-201801,winner,142,0.005474822875102603
201707-201801,winner - loser,-,-0.015264004262932947
201708-201802,loser,144,0.009041988598292682
201708-201802,winner,144,0.007891915232905514
201708-201802,winner - loser,-,-0.0011500733653871682
201709-201803,loser,147,0.0020272558481342668
201709-201803,winner,147,0.02325779006388294
201709-201803,winner - loser,-,0.021230534215748675
201710-201804,loser,148,-0.024404314350522073
201710-201804,winner,147,-0.009353080223405438
201710-201804,winner - loser,-,0.015051234127116635
201711-201805,loser,149,0.0148658730893239
201711-201805,winner,149,0.0025092841387914407
201711-201805,winner - loser,-,-0.01235658895053246
201712-201806,loser,146,-0.02960156996506257
201712-201806,winner,148,-0.04673817149123757
201712-201806,winner - loser,-,-0.017136601526175004
201801-201807,loser,148,-0.03183873277885856
201801-201807,winner,151,-0.0713622616968663
201801-201807,winner - loser,-,-0.039523528918007735
201802-201808,loser,146,-0.0862219586039391
201802-201808,winner,148,-0.09699114141523629
201802-201808,winner - loser,-,-0.010769182811297198
201803-201809,loser,150,-0.03328575667605985
201803-201809,winner,150,-0.04171857928351311
201803-201809,winner - loser,-,-0.00843282260745326
201804-201810,loser,151,-0.010969954591263787
201804-201810,winner,150,-0.015291046588383352
201804-201810,winner - loser,-,-0.004321091997119565
201805-201811,loser,151,0.035006368890710744
201805-201811,winner,148,0.024117106862272385
201805-201811,winner - loser,-,-0.01088926202843836
201806-201812,loser,153,0.021727253483943536
201806-201812,winner,152,0.028952311919261665
201806-201812,winner - loser,-,0.007225058435318128
201807-201901,loser,152,0.04478902220011196
201807-201901,winner,151,0.051285329166694135
201807-201901,winner - loser,-,0.006496306966582176
201808-201902,loser,151,0.016807898930299377
201808-201902,winner,152,0.026946304028260242
201808-201902,winner - loser,-,0.010138405097960865
201809-201903,loser,151,-0.022035014403189623
201809-201903,winner,152,0.002830051223120609
201809-201903,winner - loser,-,0.02486506562631023
201810-201904,loser,147,-0.016069808155291024
201810-201904,winner,147,-0.0067148636663304185
201810-201904,winner - loser,-,0.009354944488960605
201811-201905,loser,143,-0.02404457109610877
201811-201905,winner,145,-0.001595561175627009
201811-201905,winner - loser,-,0.022449009920481763
201812-201906,loser,145,0.01953541582102598
201812-201906,winner,147,0.040058734842351604
201812-201906,winner - loser,-,0.020523319021325623
201901-201907,loser,148,0.0010044770129451809
201901-201907,winner,148,0.01132767684913091
201901-201907,winner - loser,-,0.010323199836185728
201902-201908,loser,149,0.00681503088668389
201902-201908,winner,151,0.025622231877524965
201902-201908,winner - loser,-,0.018807200990841075
201903-201909,loser,148,-0.012729004117477863
201903-201909,winner,152,0.013812459098476249
201903-201909,winner - loser,-,0.02654146321595411
201904-201910,loser,153,-0.0023490692478167936
201904-201910,winner,153,0.011148755054277135
201904-201910,winner - loser,-,0.013497824302093928
201905-201911,loser,150,-0.022249919739333924
201905-201911,winner,151,-0.009976679021641337
201905-201911,winner - loser,-,0.012273240717692587
201906-201912,loser,148,-0.017750583202719033
201906-201912,winner,151,-0.015007060245051931
201906-201912,winner - loser,-,0.002743522957667102
201907-202001,loser,151,-0.10215074110072686
201907-202001,winner,153,-0.08276199145248911
201907-202001,winner - loser,-,0.019388749648237752
201908-202002,loser,150,-0.032322108579415504
201908-202002,winner,152,0.0021222587168405276
201908-202002,winner - loser,-,0.03444436729625603
201909-202003,loser,153,0.015602875741306192
201909-202003,winner,154,0.046290945828759957
201909-202003,winner - loser,-,0.030688070087453764
201910-202004,loser,154,0.13022831379603775
201910-202004,winner,154,0.11735671281974028
201910-202004,winner - loser,-,-0.01287160097629747
201911-202005,loser,154,0.04690033424365824
201911-202005,winner,155,0.05261030929241669
201911-202005,winner - loser,-,0.005709975048758448
201912-202006,loser,154,0.017492779181750243
201912-202006,winner,156,0.03518164970992238
201912-202006,winner - loser,-,0.017688870528172137
202001-202007,loser,156,0.009676797517834484
202001-202007,winner,157,-0.004464384932526439
202001-202007,winner - loser,-,-0.014141182450360924
202002-202008,loser,153,0.012387236450725406
202002-202008,winner,154,-0.0028190687041949524
202002-202008,winner - loser,-,-0.015206305154920358
