stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2,avg_monthly_return,annualized_return
1233,2010-01-04,2010-03-31,18.98,23.27,201001-201004,0.2260274,6.336588169619419,winner,88.0,2010-04-01,22.82,2010-09-30,27.77,0.21691498685363714,0.033261005966655155,0.4808820852289888
1234,2010-01-04,2010-03-31,12.27,17.29,201001-201004,0.40912795,8.031962919897069,winner,28.0,2010-04-01,17.29,2010-09-30,16.15,-0.06593406593406596,-0.011303669644239012,-0.1275208308175343
1236,2010-01-04,2010-03-31,10.55,13.42,201001-201004,0.27203791,6.762611231272686,winner,68.0,2010-04-01,13.54,2010-09-30,15.78,0.16543574593796162,0.025844156869612833,0.3582404779099717
1310,2010-01-04,2010-03-31,9.33,11.74,201001-201004,0.25830654,6.635468969904711,winner,74.0,2010-04-01,11.95,2010-09-30,9.48,-0.206694560669456,-0.03785600864281369,-0.3706664799285725
1410,2010-01-04,2010-03-31,14.91,12.23,201001-201004,-0.17974514,2.579436600866466,loser,851.0,2010-04-01,12.2,2010-09-30,12.5,0.024590163934426288,0.004056989485974327,0.04978500403117403
1439,2010-01-04,2010-03-31,14.75,21.85,201001-201004,0.48135593,8.700740231355496,winner,23.0,2010-04-01,21.85,2010-09-30,23.16,0.059954233409610924,0.009751527819361616,0.12350297692295675
1516,2010-01-04,2010-03-31,67.18,85.43,201001-201004,0.27165823,6.759095677194965,winner,69.0,2010-04-01,83.5,2010-09-30,35.0,-0.5808383233532934,-0.134905412566653,-0.8243034888307217
1519,2010-01-04,2010-03-31,20.38,17.13,201001-201004,-0.15947007,2.767168651579104,loser,826.0,2010-04-01,17.25,2010-09-30,16.47,-0.04521739130434789,-0.0076822725536710434,-0.08839017013232497
1525,2010-01-04,2010-03-31,31.75,26.43,201001-201004,-0.16755906,2.6922706275084587,loser,841.0,2010-04-01,27.9,2010-09-30,30.11,0.07921146953405021,0.012786161738820523,0.1646973959738438
1563,2010-01-04,2010-03-31,8.97,14.23,201001-201004,0.58639911,9.673361859531218,winner,20.0,2010-04-01,14.62,2010-09-30,10.92,-0.253077975376197,-0.04746879751254107,-0.44210748913187925
1565,2010-01-04,2010-03-31,96.78,118.6,201001-201004,0.22545981,6.331332708865696,winner,89.0,2010-04-01,118.08,2010-09-30,173.1,0.4659552845528455,0.06582717043875652,1.1490248963084118
1569,2010-01-04,2010-03-31,23.53,38.19,201001-201004,0.62303442,10.012577550268327,winner,17.0,2010-04-01,38.19,2010-09-30,27.05,-0.29169939774810155,-0.055860280638794224,-0.49831025684959784
1721,2010-01-04,2010-03-31,11.84,14.57,201001-201004,0.23057432,6.378689263032476,winner,86.0,2010-04-01,14.57,2010-09-30,11.89,-0.183939601921757,-0.033310390750301955,-0.3340454266883792
1727,2010-01-04,2010-03-31,10.63,14.05,201001-201004,0.32173095,7.222731778592382,winner,49.0,2010-04-01,13.79,2010-09-30,14.69,0.06526468455402469,0.010592928372556765,0.13478884815798509
1729,2010-01-04,2010-03-31,71.03,59.91,201001-201004,-0.15655357,2.794173269856792,loser,819.0,2010-04-01,60.11,2010-09-30,50.07,-0.1670271169522542,-0.029999829571141223,-0.30615617610712664
1781,2010-01-04,2010-03-31,16.57,20.94,201001-201004,0.26372963,6.685682745092623,winner,71.0,2010-04-01,20.21,2010-09-30,39.53,0.9559623948540327,0.11830452830054594,2.8257888900831225
1802,2010-01-04,2010-03-31,17.97,23.29,201001-201004,0.29604897,6.984935767443669,winner,57.0,2010-04-01,23.25,2010-09-30,22.71,-0.023225806451612867,-0.003908969330412737,-0.045912174817897666
1815,2010-01-04,2010-03-31,11.84,20.13,201001-201004,0.70016892,10.726785583369765,winner,14.0,2010-04-01,19.59,2010-09-30,23.75,0.21235324144971926,0.03261444578674144,0.4698003820536423
2014,2010-01-04,2010-03-31,14.37,12.03,201001-201004,-0.16283925,2.735972553581908,loser,831.0,2010-04-01,11.9,2010-09-30,11.7,-0.01680672268907572,-0.0028209400356853376,-0.03333097945060404
2022,2010-01-04,2010-03-31,12.2,15.55,201001-201004,0.27459016,6.786243165782967,winner,66.0,2010-04-01,15.41,2010-09-30,17.97,0.16612589227774163,0.025945379090179577,0.3598495966405595
2049,2010-01-04,2010-03-31,23.25,31.86,201001-201004,0.37032258,7.672654089458374,winner,38.0,2010-04-01,33.5,2010-09-30,42.65,0.2731343283582089,0.0410678575947816,0.6208710180441055
2109,2010-01-04,2010-03-31,17.69,14.09,201001-201004,-0.2035048,2.359439841494733,loser,870.0,2010-04-01,14.03,2010-09-30,11.28,-0.19600855310049894,-0.03570798296463196,-0.353597753312447
2314,2010-01-04,2010-03-31,23.24,29.83,201001-201004,0.28356282,6.869323316043717,winner,64.0,2010-04-01,29.83,2010-09-30,30.49,0.022125377137110297,0.0036540201255694793,0.044740286587680256
2321,2010-01-04,2010-03-31,288.36,244.64,201001-201004,-0.15161604,2.8398911210087325,loser,809.0,2010-04-01,245.68,2010-09-30,211.32,-0.13985672419407363,-0.024796765409992205,-0.26015354508584965
2348,2010-01-04,2010-03-31,25.74,43.42,201001-201004,0.68686869,10.603635357360693,winner,15.0,2010-04-01,42.47,2010-09-30,24.36,-0.42641864845773486,-0.08848076597776189,-0.6710044331629483
2358,2010-01-04,2010-03-31,26.69,22.62,201001-201004,-0.15249157,2.831784365157313,loser,812.0,2010-04-01,22.47,2010-09-30,22.4,-0.003115264797507801,-0.0005198860351057766,-0.006220824720257534
2362,2010-01-04,2010-03-31,28.41,36.47,201001-201004,0.28370292,6.870620537720626,winner,63.0,2010-04-01,37.88,2010-09-30,39.34,0.038542766631467815,0.006322997052206514,0.07857107812254194
2383,2010-01-04,2010-03-31,11.67,15.05,201001-201004,0.28963153,6.925515051681636,winner,62.0,2010-04-01,15.17,2010-09-30,15.14,-0.00197758734344096,-0.00032986980617744077,-0.003951263835181629
2392,2010-01-04,2010-03-31,36.03,30.52,201001-201004,-0.15292812,2.827742237226875,loser,813.0,2010-04-01,31.01,2010-09-30,29.72,-0.041599484037407375,-0.007056570201152912,-0.08146845100263611
2393,2010-01-04,2010-03-31,52.35,43.93,201001-201004,-0.1608405,2.754479490246585,loser,828.0,2010-04-01,45.66,2010-09-30,40.89,-0.1044678055190538,-0.01822146233492883,-0.19802208864814042
2401,2010-01-04,2010-03-31,22.27,18.72,201001-201004,-0.15940727,2.767750132816148,loser,825.0,2010-04-01,18.59,2010-09-30,15.67,-0.15707369553523398,-0.02807757841805303,-0.289475245241373
2402,2010-01-04,2010-03-31,14.51,12.02,201001-201004,-0.17160579,2.654800921037391,loser,844.0,2010-04-01,12.22,2010-09-30,11.12,-0.0900163666121114,-0.01559850734159729,-0.17192978696617656
2403,2010-01-04,2010-03-31,28.65,37.89,201001-201004,0.32251309,7.229973812585083,winner,48.0,2010-04-01,38.72,2010-09-30,56.1,0.44886363636363646,0.06374594795128874,1.099205836776858
2406,2010-01-04,2010-03-31,46.96,62.97,201001-201004,0.34092845,7.400486333499264,winner,46.0,2010-04-01,62.43,2010-09-30,69.76,0.11741150088098679,0.01867470647583902,0.248608462301098
2413,2010-01-04,2010-03-31,14.87,18.25,201001-201004,0.2273033,6.3484020535421,winner,87.0,2010-04-01,18.39,2010-09-30,16.99,-0.0761283306144645,-0.013110318332180682,-0.14646113850678422
2425,2010-01-04,2010-03-31,32.42,25.73,201001-201004,-0.2063541,2.333057445177704,loser,874.0,2010-04-01,25.6,2010-09-30,16.99,-0.3363281250000001,-0.06604582267213488,-0.5595396423339847
