combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201101,loser,87,-0.04694092367887317,0.031169722505736505
201001-201101,winner,87,-0.030663302109556752,0.030406113167663
201002-201102,loser,82,-0.041535091121440465,0.033172926858503746
201002-201102,winner,83,-0.026717426521934148,0.0317460961261831
201003-201103,loser,88,-0.0251539774209363,0.029669928483462588
201003-201103,winner,88,-0.015751741606802944,0.03483927191571831
201004-201104,loser,93,-0.02484111249287706,0.03146657147430236
201004-201104,winner,94,-0.016165632361426808,0.033074728151487216
201005-201105,loser,90,-0.0302237803134121,0.03332464803309691
201005-201105,winner,91,-0.024193498350387508,0.02847946883533215
201006-201106,loser,88,-0.031274639213383165,0.04145821661631329
201006-201106,winner,89,-0.027532036066665874,0.02720428126420881
201007-201107,loser,90,-0.02873888077475304,0.03396419034682573
201007-201107,winner,92,-0.019994715030060183,0.027428174480158076
201008-201108,loser,96,-0.027395801704936606,0.03366808521279476
201008-201108,winner,96,-0.024949311046474392,0.0306489431253422
201009-201109,loser,97,-0.012340577808290348,0.03251036217298412
201009-201109,winner,96,-0.00839462536795916,0.027155863624171363
201010-201110,loser,97,-0.0020893510079973815,0.03381022154750701
201010-201110,winner,97,0.005689805243728647,0.02931251815447169
201011-201111,loser,95,-0.020651398235394285,0.033991637249360655
201011-201111,winner,95,-0.006769039562319812,0.02689921542244584
201012-201112,loser,99,-0.0025612149813938278,0.02768991495943175
201012-201112,winner,99,0.006330528700204876,0.026585101910022876
201101-201201,loser,108,0.00038406190063581283,0.028180929328425936
201101-201201,winner,108,0.009669128872138003,0.031074599859715304
201102-201202,loser,107,-0.01022993595754146,0.0306838279072993
201102-201202,winner,105,0.005688322763029707,0.03689569808364567
201103-201203,loser,105,-0.023449294092961266,0.029239615467034973
201103-201203,winner,105,-0.0015412534139093571,0.039216762982154756
201104-201204,loser,105,-0.009468970608342201,0.03265172640755879
201104-201204,winner,107,0.0003222864305083045,0.03009946294643929
201105-201205,loser,107,0.002523716223399552,0.03672140107555284
201105-201205,winner,106,0.0034985408613864245,0.034700280120058526
201106-201206,loser,105,0.007256504292548403,0.03328694368880412
201106-201206,winner,107,0.014876109760834757,0.03610573913966059
201107-201207,loser,100,-0.004149041098894959,0.030721264619426192
201107-201207,winner,105,0.012551854052946069,0.03521538524072697
201108-201208,loser,94,0.001725952546306399,0.02965510665507006
201108-201208,winner,98,0.013621147950795411,0.03624864203865995
201109-201209,loser,91,-0.0033648329219028946,0.029186981154554852
201109-201209,winner,92,0.007046386463648394,0.03310719036819061
201110-201210,loser,92,-0.0029249579615291295,0.03238149821121285
201110-201210,winner,93,0.014599698894401969,0.03422580366811646
201111-201211,loser,90,0.01896047148747254,0.03210531133017932
201111-201211,winner,91,0.024389187325247006,0.03584757159724733
201112-201212,loser,86,0.0033045134848901717,0.03329252965106734
201112-201212,winner,86,0.020682624903868282,0.04443756495008238
201201-201301,loser,88,0.012554418240124786,0.034116021823913066
201201-201301,winner,89,0.0183995881458949,0.04811531377498316
201202-201302,loser,99,0.010572056042696135,0.032440766369907004
201202-201302,winner,99,0.012723882396404759,0.04134669018098273
201203-201303,loser,103,0.010972254705696825,0.03012263367134641
