combination,remark,count,mean_return2
201001-201101,loser,88,-0.31699638950326436
201001-201101,winner,88,-0.21717441948934563
201001-201101,winner - loser,-,0.09982197001391874
201002-201102,loser,82,-0.29754988768333746
201002-201102,winner,83,-0.2024895650919732
201002-201102,winner - loser,-,0.09506032259136427
201003-201103,loser,88,-0.3916046931106509
201003-201103,winner,88,-0.28631152059739223
201003-201103,winner - loser,-,0.10529317251325865
201004-201104,loser,93,-0.3644828946366831
201004-201104,winner,94,-0.2653590860972344
201004-201104,winner - loser,-,0.09912380853944869
201005-201105,loser,90,-0.28958491575713613
201005-201105,winner,91,-0.2015011995666189
201005-201105,winner - loser,-,0.08808371619051722
201006-201106,loser,89,-0.09988611183903809
201006-201106,winner,89,-0.12910283161761038
201006-201106,winner - loser,-,-0.029216719778572292
201007-201107,loser,91,-0.13622545884173665
201007-201107,winner,92,-0.10321068702041325
201007-201107,winner - loser,-,0.033014771821323396
201008-201108,loser,96,-0.178310818640642
201008-201108,winner,96,-0.21606959042308435
201008-201108,winner - loser,-,-0.03775877178244236
201009-201109,loser,97,-0.07334045259559169
201009-201109,winner,96,-0.08039271668420113
201009-201109,winner - loser,-,-0.007052264088609442
201010-201110,loser,96,-0.005411993633095333
201010-201110,winner,97,0.04422194826039428
201010-201110,winner - loser,-,0.04963394189348961
201011-201111,loser,95,-0.08302439052443857
201011-201111,winner,95,0.012379917764686188
201011-201111,winner - loser,-,0.09540430828912476
201012-201112,loser,99,0.0840682281020813
201012-201112,winner,99,0.12521218416695573
201012-201112,winner - loser,-,0.041143956064874435
201101-201201,loser,108,0.11891726943249117
201101-201201,winner,108,0.19668031471717723
201101-201201,winner - loser,-,0.07776304528468606
201102-201202,loser,107,-0.2241490740501407
201102-201202,winner,106,0.04508438217085417
201102-201202,winner - loser,-,0.26923345622099487
201103-201203,loser,106,-0.31183088596519365
201103-201203,winner,105,-0.03588084570477467
201103-201203,winner - loser,-,0.27595004026041897
201104-201204,loser,108,-0.15170282160240853
201104-201204,winner,107,-0.0421508003541067
201104-201204,winner - loser,-,0.10955202124830182
201105-201205,loser,106,0.0317122637490182
201105-201205,winner,106,0.034494630281650084
201105-201205,winner - loser,-,0.0027823665326318844
201106-201206,loser,104,0.05325951982932753
201106-201206,winner,106,0.2365107731463814
201106-201206,winner - loser,-,0.18325125331705386
201107-201207,loser,101,0.03542066284657149
201107-201207,winner,104,0.24174897179656527
201107-201207,winner - loser,-,0.20632830894999377
201108-201208,loser,96,0.10185613265397107
201108-201208,winner,98,0.22987095407199404
201108-201208,winner - loser,-,0.12801482141802295
201109-201209,loser,93,0.15549345347806984
201109-201209,winner,92,0.19186528822930085
201109-201209,winner - loser,-,0.036371834751231014
201110-201210,loser,93,0.014148398652439248
201110-201210,winner,93,0.19509802855323896
201110-201210,winner - loser,-,0.1809496299007997
201111-201211,loser,90,0.23404733130656344
201111-201211,winner,91,0.35177623326408297
201111-201211,winner - loser,-,0.11772890195751953
201112-201212,loser,85,0.10522235050979241
201112-201212,winner,86,0.3133218222340965
201112-201212,winner - loser,-,0.2080994717243041
201201-201301,loser,87,0.13234651183864957
201201-201301,winner,89,0.24135735844079978
201201-201301,winner - loser,-,0.10901084660215021
201202-201302,loser,99,0.11007170688831475
201202-201302,winner,99,0.25367187404826474
201202-201302,winner - loser,-,0.14360016715995
201203-201303,loser,104,0.006763206628856799
201203-201303,winner,104,0.1314808675027044
201203-201303,winner - loser,-,0.12471766087384761
201204-201304,loser,97,0.1316233606240688
201204-201304,winner,98,0.23566606436785617
201204-201304,winner - loser,-,0.10404270374378738
201205-201305,loser,95,0.1357005386411287
201205-201305,winner,95,0.16711139230805458
201205-201305,winner - loser,-,0.03141085366692589
201206-201306,loser,92,0.2867546656403702
201206-201306,winner,92,0.24869900579058188
201206-201306,winner - loser,-,-0.03805565984978834
201207-201307,loser,94,0.3852147766385633
201207-201307,winner,94,0.25430558564806327
201207-201307,winner - loser,-,-0.13090919099050002
201208-201308,loser,96,0.2715348850504378
201208-201308,winner,96,0.18557785474931346
201208-201308,winner - loser,-,-0.08595703030112437
201209-201309,loser,100,0.38871363072669124
201209-201309,winner,100,0.29073775725201717
201209-201309,winner - loser,-,-0.09797587347467407
201210-201310,loser,97,0.32320703125232936
201210-201310,winner,97,0.2809866722467632
201210-201310,winner - loser,-,-0.042220359005566144
201211-201311,loser,93,0.27904805915570763
201211-201311,winner,92,0.1918992396148211
201211-201311,winner - loser,-,-0.08714881954088652
201212-201312,loser,98,0.3076490576862726
201212-201312,winner,97,0.13947332550090483
201212-201312,winner - loser,-,-0.16817573218536777
201301-201401,loser,101,0.18098100323003777
201301-201401,winner,99,0.10220053550767778
201301-201401,winner - loser,-,-0.07878046772235998
201302-201402,loser,101,0.024214218237106674
