date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2025-03-21,2882,19904284,1298920155,62.22,62.5,61.74,61.74,-0.76,7046
2025-03-24,2882,9994844,651921655,61.93,62.22,61.65,61.65,-0.09,4827
2025-03-25,2882,12023949,783977156,62.03,62.31,61.65,61.65,0.0,5454
2025-03-26,2882,15109917,989364455,62.12,62.41,61.84,62.03,0.38,4607
2025-03-27,2882,15482635,1007212255,61.74,61.93,61.27,61.93,-0.1,7394
2025-03-28,2882,20283100,1304224820,61.65,61.74,60.7,60.7,-1.23,10715
2025-03-31,2882,33088542,2043222099,59.56,59.75,57.95,58.05,-2.65,19022
2025-04-01,2882,26405683,1631753659,58.33,58.9,58.05,58.42,0.37,8741
2025-04-02,2882,21768347,1347578660,58.42,59.09,58.42,58.42,0.0,6600
2025-04-07,2882,9717903,539343253,52.64,52.64,52.64,52.64,-5.78,8406
2025-04-08,2882,85452096,4581455898,50.08,51.98,49.51,51.31,-1.33,28790
2025-04-09,2882,68275641,3525632625,50.74,51.79,46.95,46.95,-4.36,30884
2025-04-10,2882,21507715,1169844000,51.6,51.6,51.22,51.6,4.65,5902
2025-04-11,2882,56042337,3000404996,49.79,51.6,49.79,51.41,-0.19,21902
2025-04-14,2882,39590034,2171743822,51.6,52.83,51.5,51.69,0.28,14504
2025-04-15,2882,23819885,1327409328,51.98,53.3,51.79,53.11,1.42,11949
2025-04-16,2882,22471920,1234956895,52.26,52.64,51.69,51.98,-1.13,13448
2025-04-17,2882,25093234,1353455997,51.69,51.69,50.84,51.12,-0.86,10894
2025-04-18,2882,26389006,1416401288,50.84,51.22,50.46,50.84,-0.28,8997
2025-04-21,2882,16982207,915783089,51.03,51.41,50.55,51.31,0.47,6752
2025-04-22,2882,32318991,1694868644,50.36,50.74,49.32,49.79,-1.52,15943
2025-04-23,2882,26535415,1414175098,50.84,50.84,50.08,50.84,1.05,9762
2025-04-24,2882,25759134,1374311337,50.93,51.03,50.17,50.74,-0.1,8297
2025-04-25,2882,28741359,1559699208,51.22,51.98,51.03,51.31,0.57,10143
2025-04-28,2882,14786684,806146784,51.98,52.16,51.5,51.79,0.48,6993
2025-04-29,2882,31109530,1717361630,51.79,52.83,51.5,52.83,1.04,12191
2025-04-30,2882,76999554,4503963546,55.39,56.34,54.73,55.48,2.65,25177
2025-05-02,2882,38432953,2248772678,55.48,55.86,55.11,55.67,0.19,17914
2025-05-05,2882,96527042,5249562402,52.26,52.54,50.55,51.88,-3.79,43378
2025-05-06,2882,79824024,4403408314,51.12,53.3,50.84,53.02,1.14,24020
2025-05-07,2882,54583496,3038410909,52.83,53.3,51.98,53.3,0.28,18403
2025-05-08,2882,53238228,2959106195,52.26,53.3,52.26,52.35,-0.95,18812
2025-05-09,2882,60288935,3300199854,51.79,52.64,51.41,52.35,0.0,22328
2025-05-12,2882,39675768,2215257042,52.16,53.3,52.16,53.21,0.86,12914
2025-05-13,2882,66066294,3820624539,54.35,55.39,53.97,54.92,1.71,18212
2025-05-14,2882,47605006,2801360596,55.58,56.24,55.39,55.77,0.85,15850
2025-05-15,2882,56862028,3385588559,56.24,56.81,55.86,56.53,0.76,14595
2025-05-16,2882,75349156,4653274385,56.81,59.75,56.53,59.75,3.22,25824
2025-05-19,2882,58314156,3563387070,58.33,59.09,57.29,57.38,-2.37,46787
2025-05-20,2882,35764827,2201755285,57.67,58.99,57.67,58.33,0.95,14141
2025-05-21,2882,68991709,4356245480,58.52,60.7,58.42,60.23,1.9,27583
2025-05-22,2882,100036807,6519751126,58.99,62.69,58.8,62.22,1.99,32552
2025-05-23,2882,70895243,4715237955,61.65,63.74,61.65,62.31,0.09,24523
2025-05-26,2882,99805936,6478835717,62.03,63.07,59.75,59.75,-2.56,32972
2025-05-27,2882,141733217,8965939992,59.37,61.27,58.42,58.99,-0.76,47202
2025-05-28,2882,134495389,8332613737,59.37,59.75,58.05,58.05,-0.94,58604
2025-05-29,2882,215745023,13115974598,58.42,59.18,56.72,56.72,-1.33,40827
2025-06-02,2882,150039562,8999273973,56.62,57.76,55.77,57.29,0.57,56051
2025-06-03,2882,176016633,10912311240,57.0,60.61,56.91,60.61,3.32,44964
2025-06-04,2882,277348069,18248342058,59.75,64.21,58.61,61.36,0.75,85656
2025-06-05,2882,190275314,12651757501,60.99,63.74,60.99,62.69,1.33,46298
2025-06-06,2882,214946839,14338659874,61.55,64.02,61.46,62.88,0.19,49149
2025-06-09,2882,165628902,11180937433,63.07,64.31,63.07,64.21,1.33,33299
2025-06-10,2882,127629008,8487273519,64.21,64.4,62.6,62.6,-1.61,49281
2025-06-11,2882,187873007,12474752338,62.98,64.87,60.8,64.87,2.27,72438
2025-06-12,2882,147558953,10025425534,63.64,64.97,63.07,64.97,0.1,38325
2025-06-13,2882,133771696,9203153967,64.02,65.92,63.64,65.44,0.47,33342
2025-06-16,2882,61222933,4188319550,65.16,65.92,63.64,63.83,-1.61,18565
2025-06-17,2882,68144638,4545221795,63.83,64.68,62.31,62.31,-1.52,23527
2025-06-18,2882,60186433,3995752771,62.88,63.93,62.31,63.83,1.52,43208
2025-06-19,2882,43265945,2860577850,63.07,63.45,62.22,62.79,-1.04,27755
2025-06-20,2882,43040857,2828586818,62.79,62.88,61.93,62.22,-0.57,11196
2025-06-23,2882,34837337,2278938013,61.65,62.5,61.36,62.5,0.28,14154
2025-06-24,2882,34493665,2289727963,62.79,63.26,62.31,63.07,0.57,16216
2025-06-25,2882,38650906,2573607128,63.45,63.55,62.79,63.07,0.0,14105
2025-06-26,2882,42016211,2795556117,62.98,63.36,62.79,63.26,0.19,13887
2025-06-27,2882,84631551,5681169452,63.07,64.4,62.6,64.4,1.14,25076
2025-06-30,2882,61926973,3907600233,63.8,63.8,62.5,62.8,-1.6,28809
2025-07-01,2882,42362684,2690345223,62.8,64.7,62.8,63.4,0.6,17359
2025-07-02,2882,27024530,1699338777,63.4,63.7,62.6,62.6,-0.8,11879
2025-07-03,2882,23390598,1469702696,62.7,63.2,62.6,62.7,0.1,9466
2025-07-04,2882,22996712,1424737363,63.0,63.0,61.5,61.5,-1.2,12725
2025-07-07,2882,26320223,1628477567,61.9,62.3,61.5,61.8,0.3,10114
2025-07-08,2882,18768250,1156833420,61.7,62.2,61.2,61.6,-0.2,10077
2025-07-09,2882,17242287,1057980029,61.2,62.0,61.1,61.1,-0.5,8428
2025-07-10,2882,26915755,1676588091,60.9,62.9,60.8,62.7,1.6,12038
2025-07-11,2882,20664779,1297274036,62.6,63.8,62.4,62.5,-0.2,8485
2025-07-14,2882,28875995,1827480413,63.0,63.7,62.8,63.2,0.7,11770
2025-07-15,2882,16814216,1059552671,63.1,63.4,62.7,63.1,-0.1,7310
2025-07-16,2882,28902836,1831934002,62.6,63.7,62.6,63.5,0.4,10404
2025-07-17,2882,29511678,1869755152,63.6,64.0,63.1,63.1,-0.4,12214
2025-07-18,2882,20698820,1298137742,63.0,63.5,62.5,62.6,-0.5,9659
2025-07-21,2882,20194866,1264886271,62.7,63.1,62.2,62.3,-0.3,9602
2025-07-22,2882,22906886,1421825352,62.7,62.9,61.5,61.7,-0.6,10488
2025-07-23,2882,22826508,1423857965,62.3,62.8,61.9,62.7,1.0,10081
2025-07-24,2882,13622678,851069898,62.7,62.9,62.1,62.6,-0.1,6537
2025-07-25,2882,13480505,841412757,62.2,62.8,62.1,62.6,0.0,6066
2025-07-28,2882,18061293,1121272968,62.6,62.9,61.8,61.9,-0.7,9393
2025-07-29,2882,14811914,911491888,61.9,62.1,61.3,61.3,-0.6,8516
2025-07-30,2882,13493908,832687344,61.6,62.2,61.4,61.5,0.2,6655
2025-07-31,2882,18133300,1106824080,61.3,61.4,60.9,60.9,-0.6,8673
2025-08-01,2882,18885623,1154387375,60.5,61.5,60.0,61.2,0.3,7299
2025-08-04,2882,26215450,1625728842,60.8,62.5,60.6,62.5,1.3,11423
2025-08-05,2882,17368744,1086620295,62.2,62.9,62.0,62.8,0.3,6777
2025-08-06,2882,18520498,1163225701,62.7,63.0,62.4,62.7,-0.1,6294
2025-08-07,2882,16644139,1048457095,62.8,63.4,62.7,62.9,0.2,6023
2025-08-08,2882,10427240,657867294,62.8,63.3,62.8,63.2,0.3,4402
2025-08-11,2882,16486751,1047272338,62.9,64.0,62.9,63.9,0.7,7487
2025-08-12,2882,16290332,1039743729,64.1,64.3,63.6,63.6,-0.3,7545
2025-08-13,2882,18661162,1190510902,63.9,64.3,63.6,63.7,0.1,5922
2025-08-14,2882,28097681,1809803403,63.7,64.8,63.7,64.6,0.9,9796
2025-08-15,2882,13450926,866675171,64.6,64.7,64.0,64.7,0.1,7217
2025-08-18,2882,23166778,1485723527,64.2,64.5,63.8,64.4,-0.3,9923
2025-08-19,2882,15552411,999638279,64.1,64.7,64.0,64.2,-0.2,5749
2025-08-20,2882,20324456,1289072460,64.3,64.6,63.0,63.1,-1.1,11705
2025-08-21,2882,18189174,1167002482,63.6,64.5,63.5,64.5,1.4,7643
2025-08-22,2882,14826449,946418144,64.1,64.3,63.5,63.8,-0.7,8513
2025-08-25,2882,13600265,876230150,64.1,64.6,64.0,64.6,0.8,6167
2025-08-26,2882,27970408,1775723175,64.2,64.5,63.4,63.4,-1.2,10292
2025-08-27,2882,19607637,1232598286,63.4,63.6,62.6,62.6,-0.8,10423
2025-08-28,2882,15711773,982601287,63.0,63.0,62.3,62.3,-0.3,7811
2025-08-29,2882,18946472,1172601404,62.3,62.6,61.5,61.5,-0.8,9241
2025-09-01,2882,15356313,957816506,61.9,62.6,61.8,62.6,1.1,5992
2025-09-02,2882,18730040,1185032529,62.6,63.5,62.5,63.5,0.9,8000
2025-09-03,2882,9282697,587337541,63.5,63.6,62.9,63.5,0.0,5541
2025-09-04,2882,15884528,1016249916,63.6,64.2,63.5,64.1,0.6,5433
2025-09-05,2882,19526204,1256318617,64.1,64.6,63.8,64.6,0.5,6453
2025-09-08,2882,15347303,982978323,64.5,64.5,63.8,63.8,-0.8,9470
2025-09-09,2882,15017606,961508476,64.0,64.3,63.7,64.1,0.3,6026
2025-09-10,2882,22838066,1474030290,63.9,64.9,63.9,64.9,0.8,9574
2025-09-11,2882,18885057,1220702847,64.9,65.3,64.2,64.4,-0.5,9251
2025-09-12,2882,26813178,1753121439,64.5,65.8,64.5,65.5,1.1,9934
2025-09-15,2882,22839807,1500668362,65.2,66.5,65.2,65.4,-0.1,10815
2025-09-16,2882,26261776,1728939127,65.8,66.2,65.2,66.1,0.7,8953
2025-09-17,2882,24182930,1575591146,65.6,65.7,64.7,65.7,-0.4,19213
2025-09-18,2882,15414732,999886194,65.6,65.6,64.5,65.0,-0.7,15383
2025-09-19,2882,23394539,1527929153,65.0,65.5,64.6,65.5,0.5,6648
2025-09-22,2882,16226525,1069521429,65.4,66.1,65.3,66.0,0.5,6228
2025-09-23,2882,11827534,781771337,65.9,66.3,65.7,66.2,0.2,5415
2025-09-24,2882,14706888,971983032,66.2,67.0,65.6,66.0,-0.2,6953
2025-09-25,2882,12030402,791292534,66.0,66.2,65.6,65.7,-0.3,4427
2025-09-26,2882,10666050,693912552,65.5,65.6,64.8,65.1,-0.6,9448
2025-09-30,2882,22391880,1464291216,65.6,65.6,64.8,65.6,0.5,7474
2025-10-01,2882,17732528,1165726763,65.2,66.3,65.2,65.3,-0.3,7864
2025-10-02,2882,14496667,946584330,65.4,66.0,65.0,65.0,-0.3,8176
2025-10-03,2882,8831615,576177397,65.7,66.0,65.0,65.0,0.0,4339
2025-10-07,2882,16314076,1066971439,65.0,66.0,64.7,65.2,0.2,6616
2025-10-08,2882,13338112,873688178,65.4,65.9,65.3,65.3,0.1,6149
2025-10-09,2882,26156782,1735291043,65.7,66.6,65.6,66.4,1.1,9945
2025-10-13,2882,19255380,1259693315,66.3,66.3,65.1,65.3,-1.1,23280
2025-10-14,2882,25653861,1697201999,65.4,66.9,65.4,65.5,0.2,9257
2025-10-15,2882,29393296,1942610662,65.8,66.4,65.4,66.4,0.9,10030
2025-10-16,2882,23704605,1575986650,66.2,67.1,65.8,65.8,-0.6,18453
2025-10-17,2882,15220985,995038416,65.8,66.1,65.1,65.2,-0.6,13129
2025-10-20,2882,8399132,549788231,65.6,66.1,65.1,65.3,0.1,4660
2025-10-21,2882,18493636,1221368168,65.8,66.7,65.6,65.7,0.4,5444
2025-10-22,2882,13544653,892401778,65.9,66.2,65.6,65.7,0.0,4286
2025-10-23,2882,17633430,1153622056,65.6,65.7,65.1,65.7,0.0,11290
2025-10-27,2882,17331187,1141127231,66.5,66.5,65.6,65.7,0.0,7944
2025-10-28,2882,21941202,1424888979,66.1,66.1,64.6,64.8,-0.9,9736
2025-10-29,2882,11904998,774326181,65.2,65.4,64.8,64.8,0.0,4335
2025-10-30,2882,18428494,1189199082,64.8,65.1,64.1,64.6,-0.2,6778
2025-10-31,2882,17341919,1112612189,65.2,65.2,64.0,64.0,-0.6,8190
2025-11-03,2882,13709608,877133379,63.8,64.4,63.5,63.9,-0.1,5953
2025-11-04,2882,12298783,793685755,64.0,64.8,64.0,64.6,0.7,4834
2025-11-05,2882,16391613,1048239749,64.1,64.4,63.6,64.1,-0.5,7484
2025-11-06,2882,15438226,998603761,64.6,65.1,64.0,64.7,0.6,5696
2025-11-07,2882,14973396,957551121,64.3,64.6,63.5,63.5,-1.2,6947
2025-11-10,2882,14148668,904262662,63.6,64.4,63.6,63.8,0.3,7123
2025-11-11,2882,34285414,2230560133,64.8,65.7,64.5,64.8,1.0,11281
2025-11-12,2882,28251767,1846915582,65.3,65.9,64.9,64.9,0.1,8854
2025-11-13,2882,30988623,2037943533,65.0,66.0,64.9,65.9,1.0,8633
2025-11-14,2882,36471237,2407018076,65.7,66.5,65.2,66.0,0.1,13478
2025-11-17,2882,28832237,1883378469,65.8,66.0,65.0,65.3,-0.7,12761
2025-11-18,2882,27957652,1807632796,64.8,65.0,64.4,64.8,-0.5,12470
2025-11-19,2882,22246588,1436687935,65.2,65.3,64.2,64.2,-0.6,9964
2025-11-20,2882,24423329,1575412269,64.9,64.9,64.2,64.7,0.5,11463
2025-11-21,2882,24882547,1588341889,64.4,64.4,63.6,63.6,-1.1,9892
2025-11-24,2882,36690195,2390463570,63.8,65.5,63.8,65.5,1.9,10693
2025-11-25,2882,21041862,1375605326,65.5,66.0,65.0,65.1,-0.4,10132
2025-11-26,2882,18611609,1221802520,65.5,66.0,65.3,65.8,0.7,6634
2025-11-27,2882,27551321,1801975568,65.2,65.8,64.8,65.8,0.0,12455
2025-11-28,2882,29390376,1898493246,65.2,65.5,64.2,64.2,-1.6,15522
2025-12-01,2882,22489125,1458832168,64.1,65.2,64.1,64.8,0.6,7574
2025-12-02,2882,41471350,2742782961,65.2,66.6,65.2,66.6,1.8,14924
2025-12-03,2882,34276507,2300393717,66.7,67.6,66.2,67.6,1.0,13474
2025-12-04,2882,39014958,2679359938,67.5,69.2,67.4,69.0,1.4,14867
2025-12-05,2882,17907051,1223580295,68.5,68.7,67.8,68.7,-0.3,8181
2025-12-08,2882,16844131,1153833999,68.3,69.0,67.8,69.0,0.3,8127
2025-12-09,2882,18546205,1279467248,68.5,69.2,68.5,69.2,0.2,6678
2025-12-10,2882,18293033,1252221369,69.1,69.3,68.0,68.5,-0.7,14456
2025-12-11,2882,27598689,1907216342,69.2,69.7,68.5,69.2,0.7,9219
2025-12-12,2882,34367172,2406538074,69.7,70.4,69.5,70.1,0.9,12949
2025-12-15,2882,28850138,2021830090,69.3,70.6,69.2,70.1,0.0,11864
2025-12-16,2882,72929069,5090449706,69.7,70.2,69.2,70.2,0.1,20406
2025-12-17,2882,77256481,5606502028,70.2,73.5,70.1,73.2,3.0,31254
2025-12-18,2882,55255251,4081717774,73.7,74.8,72.6,74.4,1.2,20920
2025-12-19,2882,52095116,3900403981,74.6,75.5,73.9,75.5,1.1,16678
2025-12-22,2882,45705928,3487956131,75.8,76.7,75.6,76.5,1.0,14348
2025-12-23,2882,39725029,3015236660,76.8,76.8,74.7,76.7,0.2,22917
2025-12-24,2882,43933293,3327093980,77.0,77.3,75.1,75.9,-0.8,38705
2025-12-26,2882,34944074,2608953251,75.9,75.9,74.3,74.8,-1.1,28089
2025-12-29,2882,14492963,1097205937,74.7,76.2,74.2,76.0,1.2,6798
2025-12-30,2882,27519197,2093404875,75.5,76.5,75.1,76.2,0.2,11054
2025-12-31,2882,37367903,2828510996,75.7,76.2,75.0,75.8,-0.4,21707
