date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2025-07-22,2308,14393239,7454077366,515.0,533.0,508.0,513.0,-2.0,20494
2025-07-23,2308,11013566,5744228859,517.0,527.0,517.0,520.0,7.0,12132
2025-07-24,2308,9392038,4830921221,515.0,519.0,508.0,518.0,-2.0,12340
2025-07-25,2308,9488939,4883624359,512.0,518.0,508.0,517.0,-1.0,8698
2025-07-28,2308,7360367,3854223515,524.0,529.0,520.0,522.0,5.0,8758
2025-07-29,2308,7871375,4121363162,520.0,529.0,516.0,525.0,3.0,8716
2025-07-30,2308,7999698,4211666074,528.0,533.0,520.0,530.0,5.0,8446
2025-07-31,2308,14649618,8356193357,581.0,582.0,561.0,567.0,37.0,22209
2025-08-01,2308,25566551,14946091142,558.0,597.0,556.0,588.0,21.0,30378
2025-08-04,2308,11421939,6721314328,579.0,594.0,578.0,593.0,5.0,12778
2025-08-05,2308,21914641,13695877290,600.0,636.0,600.0,632.0,39.0,27613
2025-08-06,2308,21267817,13234921950,607.0,632.0,605.0,621.0,-11.0,25989
2025-08-07,2308,16072941,10059565087,623.0,633.0,618.0,623.0,2.0,18041
2025-08-08,2308,12644809,7998566624,626.0,637.0,626.0,637.0,14.0,14700
2025-08-11,2308,9330673,5940406829,635.0,643.0,628.0,638.0,1.0,13592
2025-08-12,2308,9218415,5925430042,642.0,649.0,636.0,642.0,4.0,12151
2025-08-13,2308,24961378,16829859007,665.0,681.0,662.0,675.0,33.0,26878
2025-08-14,2308,12068980,8078591823,667.0,675.0,663.0,670.0,-5.0,21972
2025-08-15,2308,14869022,10160992876,670.0,695.0,669.0,686.0,16.0,21197
2025-08-18,2308,12689479,8726232048,690.0,695.0,681.0,688.0,2.0,20895
2025-08-19,2308,14089877,9448487042,683.0,691.0,660.0,661.0,-27.0,37188
2025-08-20,2308,28902593,18209856532,628.0,657.0,624.0,625.0,-36.0,47331
2025-08-21,2308,18904498,12102806664,620.0,655.0,619.0,648.0,23.0,25867
2025-08-22,2308,10490441,6976809988,668.0,672.0,658.0,664.0,16.0,15504
2025-08-25,2308,9894918,6691273730,680.0,685.0,667.0,676.0,12.0,16988
2025-08-26,2308,10452749,7123563559,675.0,685.0,672.0,685.0,9.0,10875
2025-08-27,2308,16908355,12041625292,690.0,730.0,687.0,720.0,35.0,28457
2025-08-28,2308,9102720,6467985242,717.0,717.0,705.0,709.0,-11.0,19082
2025-08-29,2308,11303576,8043827870,709.0,718.0,705.0,711.0,2.0,14789
2025-09-01,2308,14583681,10134452900,706.0,724.0,678.0,688.0,-23.0,34518
2025-09-02,2308,11619304,8017322759,698.0,704.0,678.0,685.0,-3.0,19347
2025-09-03,2308,12034963,8183535307,683.0,687.0,675.0,680.0,-5.0,18299
2025-09-04,2308,10307064,7166082395,689.0,705.0,685.0,691.0,11.0,15829
2025-09-05,2308,15305812,11016077981,720.0,726.0,711.0,726.0,35.0,24123
2025-09-08,2308,11437223,8388082317,745.0,745.0,726.0,726.0,0.0,19884
2025-09-09,2308,21560823,16709779631,729.0,798.0,728.0,784.0,58.0,40716
2025-09-10,2308,23938193,19809250430,807.0,844.0,806.0,837.0,53.0,44056
2025-09-11,2308,27598193,23101946092,825.0,853.0,825.0,831.0,-6.0,46947
2025-09-12,2308,20358692,17123909344,834.0,854.0,834.0,837.0,6.0,27872
2025-09-15,2308,12384306,10381822210,842.0,848.0,829.0,836.0,-1.0,20649
2025-09-16,2308,15636646,13007807478,833.0,841.0,821.0,841.0,5.0,28627
2025-09-17,2308,10464529,8789046889,840.0,853.0,831.0,836.0,-5.0,18389
2025-09-18,2308,22541317,19662834215,837.0,899.0,837.0,892.0,56.0,36719
2025-09-19,2308,20690681,18496444812,894.0,909.0,885.0,888.0,-4.0,31728
2025-09-22,2308,14838882,13412884124,880.0,915.0,880.0,907.0,19.0,28290
2025-09-23,2308,18003354,16224469287,913.0,917.0,890.0,893.0,-14.0,53970
2025-09-24,2308,16745252,14770108036,888.0,893.0,866.0,891.0,-2.0,42630
2025-09-25,2308,12323755,10982059494,886.0,903.0,883.0,884.0,-7.0,23659
2025-09-26,2308,20674889,17559687616,867.0,869.0,837.0,848.0,-36.0,71164
2025-09-30,2308,17397008,15045793367,852.0,888.0,851.0,854.0,6.0,32650
2025-10-01,2308,10214371,8883079951,870.0,878.0,860.0,871.0,17.0,18481
2025-10-02,2308,18926279,17063917274,893.0,910.0,893.0,894.0,23.0,31517
2025-10-03,2308,18806970,17484190757,900.0,944.0,895.0,942.0,48.0,40865
2025-10-07,2308,25946493,25238909341,942.0,995.0,941.0,987.0,45.0,71047
2025-10-08,2308,12278241,11995393772,963.0,985.0,962.0,981.0,-6.0,28118
2025-10-09,2308,15540963,15508814620,1000.0,1005.0,986.0,999.0,18.0,33007
2025-10-13,2308,24052561,24211823301,968.0,1045.0,968.0,1030.0,31.0,40249
2025-10-14,2308,21048517,21396134104,1050.0,1060.0,990.0,992.0,-38.0,58543
2025-10-15,2308,13304315,13348929884,1000.0,1015.0,987.0,1015.0,23.0,21976
2025-10-16,2308,7987323,8119333625,1005.0,1025.0,1000.0,1025.0,10.0,16866
2025-10-17,2308,12958755,13049997287,1005.0,1050.0,996.0,999.0,-26.0,30164
2025-10-20,2308,12374832,12398732894,998.0,1020.0,986.0,1015.0,16.0,22497
2025-10-21,2308,7996535,8158683090,1015.0,1030.0,1000.0,1020.0,5.0,15543
2025-10-22,2308,5842272,5901904635,1005.0,1020.0,1000.0,1020.0,0.0,13651
2025-10-23,2308,5326210,5383014830,1005.0,1020.0,1000.0,1010.0,-10.0,10888
2025-10-27,2308,14665958,15512459225,1035.0,1075.0,1035.0,1070.0,60.0,29269
2025-10-28,2308,9123838,9773837785,1060.0,1080.0,1055.0,1075.0,5.0,16809
2025-10-29,2308,13037322,13797339315,1075.0,1085.0,1035.0,1060.0,-15.0,33770
2025-10-30,2308,23687176,24174076445,1070.0,1070.0,1005.0,1010.0,-50.0,69420
2025-10-31,2308,21049860,21027856706,1000.0,1015.0,990.0,995.0,-15.0,90564
2025-11-03,2308,16545187,16356452171,992.0,1005.0,982.0,983.0,-12.0,71250
2025-11-04,2308,18976367,18797469046,980.0,1010.0,975.0,975.0,-8.0,53702
2025-11-05,2308,18127318,17183391163,930.0,972.0,930.0,967.0,-8.0,68055
2025-11-06,2308,10520332,10361490972,980.0,994.0,977.0,978.0,11.0,24552
2025-11-07,2308,9673113,9333835091,960.0,972.0,956.0,965.0,-13.0,30076
2025-11-10,2308,11544121,11343128112,980.0,994.0,968.0,982.0,17.0,21674
2025-11-11,2308,11380761,11237820653,993.0,998.0,972.0,972.0,-10.0,26404
2025-11-12,2308,14451354,13958553198,965.0,981.0,954.0,967.0,-5.0,32042
2025-11-13,2308,11148197,10733728288,965.0,973.0,958.0,958.0,-9.0,27258
2025-11-14,2308,19610238,18182742782,938.0,945.0,922.0,922.0,-36.0,72414
2025-11-17,2308,11523207,10709769939,931.0,946.0,916.0,916.0,-6.0,23530
2025-11-18,2308,13615098,12353712685,906.0,930.0,898.0,898.0,-18.0,44870
2025-11-19,2308,12208506,10973548400,890.0,911.0,889.0,894.0,-4.0,32409
2025-11-20,2308,16670416,15882778006,939.0,965.0,934.0,954.0,60.0,33788
2025-11-21,2308,17544293,15812987742,907.0,913.0,895.0,895.0,-59.0,54878
2025-11-24,2308,18856003,16911194399,904.0,909.0,893.0,893.0,-2.0,16668
2025-11-25,2308,10504174,9579043601,913.0,926.0,899.0,910.0,17.0,16764
2025-11-26,2308,11426896,10702402903,928.0,950.0,916.0,945.0,35.0,22497
2025-11-27,2308,8820259,8357935732,955.0,959.0,938.0,942.0,-3.0,19040
2025-11-28,2308,8363698,7820188511,946.0,946.0,928.0,932.0,-10.0,15464
2025-12-01,2308,17532398,16856373921,936.0,978.0,932.0,973.0,41.0,32722
2025-12-02,2308,20318111,20108685563,988.0,998.0,974.0,989.0,16.0,34264
2025-12-03,2308,12779073,12687615192,997.0,1005.0,984.0,997.0,8.0,21827
2025-12-04,2308,6988805,6970933380,999.0,1005.0,991.0,999.0,2.0,14852
2025-12-05,2308,9899996,9746522897,998.0,1005.0,973.0,979.0,-20.0,30560
2025-12-08,2308,5977776,5848094798,985.0,993.0,970.0,979.0,0.0,20004
2025-12-09,2308,7892104,7663300998,976.0,980.0,966.0,971.0,-8.0,18783
2025-12-10,2308,6353279,6164553002,973.0,978.0,965.0,968.0,-3.0,14479
2025-12-11,2308,12453039,11902077623,970.0,976.0,945.0,945.0,-23.0,47402
2025-12-12,2308,9967630,9349553877,945.0,948.0,929.0,938.0,-7.0,36821
2025-12-15,2308,7161588,6618694938,917.0,933.0,916.0,922.0,-16.0,30721
2025-12-16,2308,11299114,10218644241,908.0,915.0,899.0,901.0,-21.0,42155
2025-12-17,2308,14101199,12652403859,900.0,907.0,890.0,890.0,-11.0,54608
2025-12-18,2308,6718290,5982484987,889.0,896.0,886.0,891.0,1.0,28494
2025-12-19,2308,13809520,12559713390,899.0,923.0,895.0,911.0,20.0,20574
2025-12-22,2308,14176209,13302225054,911.0,957.0,909.0,953.0,42.0,28682
2025-12-23,2308,6033660,5752088129,962.0,965.0,943.0,943.0,-10.0,18989
2025-12-24,2308,5165678,4930669278,952.0,960.0,948.0,955.0,12.0,12672
2025-12-26,2308,3406520,3258485025,960.0,962.0,952.0,956.0,1.0,10579
2025-12-29,2308,6436356,6211787762,960.0,974.0,960.0,962.0,6.0,15217
2025-12-30,2308,4664368,4489308022,964.0,970.0,957.0,961.0,-1.0,10099
2025-12-31,2308,9297343,8987169692,959.0,974.0,950.0,963.0,2.0,16495
