,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2017-02-02,1314,150234849,1781847744,11.65,12.3,11.45,12.1,0.9,21642
1,2017-02-03,1314,139728803,1715494357,12.25,12.5,11.8,12.5,0.4,22701
2,2017-02-06,1314,157891422,2041409336,12.4,13.3,12.4,13.0,0.5,23699
3,2017-02-07,1314,103327276,1334009443,13.0,13.2,12.65,12.7,-0.3,15579
4,2017-02-08,1314,62236620,794249082,12.7,12.95,12.6,12.65,-0.05,10833
5,2017-02-09,1314,100195148,1296949998,12.7,13.3,12.65,12.75,0.1,17104
6,2017-02-10,1314,125904582,1604598065,12.75,13.1,12.4,12.45,-0.3,16161
7,2017-02-13,1314,67702369,867501451,12.85,13.05,12.65,12.7,0.25,10626
8,2017-02-14,1314,68784822,849260304,12.75,12.8,12.1,12.15,-0.55,12389
9,2017-02-15,1314,33769413,413852997,12.25,12.4,12.15,12.25,0.1,8700
10,2017-02-16,1314,38480243,467318816,12.25,12.4,12.0,12.0,-0.25,6679
11,2017-02-17,1314,59597136,705211398,12.0,12.0,11.6,12.0,0.0,9307
12,2017-02-18,1314,51941030,642062832,12.2,12.5,12.1,12.45,0.45,8829
13,2017-02-20,1314,39739002,483878687,12.45,12.45,12.0,12.1,-0.35,6754
14,2017-02-21,1314,23237111,278093009,12.15,12.15,11.9,12.0,-0.1,4120
15,2017-02-22,1314,19063601,231032912,12.1,12.25,12.05,12.05,0.05,3329
16,2017-02-23,1314,20805390,252397861,12.1,12.2,12.05,12.05,0.0,3531
17,2017-02-24,1314,39185423,480829602,12.2,12.45,12.15,12.15,0.1,6369
18,2017-03-01,1314,25740541,309830769,12.1,12.15,11.9,11.95,-0.2,4023
19,2017-03-02,1314,36498715,429507072,12.05,12.1,11.6,11.7,-0.25,6208
20,2017-03-03,1314,16622271,196339160,11.7,11.9,11.65,11.9,0.2,3261
21,2017-03-06,1314,14956691,179527656,12.0,12.1,11.9,11.95,0.05,2769
22,2017-03-07,1314,118193862,1494091558,12.0,12.85,12.0,12.65,0.7,16677
23,2017-03-08,1314,53337795,678507632,12.7,12.9,12.55,12.75,0.1,8152
24,2017-03-09,1314,48029739,601973605,12.85,12.85,12.35,12.4,-0.35,6788
25,2017-03-10,1314,37209683,450044333,12.3,12.3,11.95,12.1,-0.3,5945
26,2017-03-13,1314,28641022,343105616,12.2,12.25,11.85,11.9,-0.2,5257
27,2017-03-14,1314,19341773,230750303,12.0,12.1,11.8,12.05,0.15,3740
28,2017-03-15,1314,14369325,171961941,12.0,12.1,11.85,11.9,-0.15,2559
29,2017-03-16,1314,22123371,266060189,12.1,12.15,11.85,11.95,0.05,3676
30,2017-03-17,1314,12953154,155006763,11.95,12.05,11.9,12.0,0.05,2846
31,2017-03-20,1314,29464509,359633261,12.05,12.35,12.0,12.15,0.15,5325
32,2017-03-21,1314,12580105,151709910,12.15,12.2,11.95,12.05,-0.1,2986
33,2017-03-22,1314,17865918,213017055,11.95,12.0,11.8,11.9,-0.15,3082
34,2017-03-23,1314,26572146,317843876,11.9,12.15,11.8,11.95,0.05,4428
35,2017-03-24,1314,13008337,155790671,12.0,12.1,11.9,11.9,-0.05,2797
36,2017-03-27,1314,13152148,155520968,11.9,11.95,11.75,11.75,-0.15,2858
37,2017-03-28,1314,46369436,531320458,11.8,11.85,11.2,11.35,-0.4,7694
38,2017-03-29,1314,13234936,151246165,11.45,11.5,11.35,11.45,0.1,2739
39,2017-03-30,1314,13956147,162115898,11.5,11.7,11.5,11.6,0.15,2853
40,2017-03-31,1314,13638064,157831906,11.6,11.75,11.45,11.6,0.0,3103
41,2017-04-05,1314,15774822,183638995,11.7,11.8,11.55,11.6,0.0,4125
42,2017-04-06,1314,7730530,89814836,11.65,11.7,11.55,11.65,0.05,2195
43,2017-04-07,1314,13865041,161424095,11.65,11.75,11.5,11.65,0.0,2769
44,2017-04-10,1314,28748856,341105473,11.8,12.05,11.7,11.8,0.15,4246
45,2017-04-11,1314,58337055,704761077,11.9,12.2,11.75,12.15,0.35,9560
46,2017-04-12,1314,29712867,354858555,12.1,12.15,11.85,11.9,-0.25,4749
47,2017-04-13,1314,33144848,397659049,11.9,12.15,11.85,11.9,0.0,4650
48,2017-04-14,1314,29007928,338135383,11.9,11.9,11.55,11.6,-0.3,4173
49,2017-04-17,1314,25057739,297844519,12.05,12.05,11.7,11.75,0.15,3985
50,2017-04-18,1314,12150390,143240355,11.85,11.9,11.7,11.75,0.0,2378
51,2017-04-19,1314,12832417,149036677,11.7,11.7,11.55,11.6,-0.15,2928
52,2017-04-20,1314,20528466,235463749,11.55,11.65,11.3,11.4,-0.2,3162
53,2017-04-21,1314,15375374,178617376,11.6,11.75,11.5,11.6,0.2,2494
54,2017-04-24,1314,16561831,188651563,11.6,11.7,11.25,11.35,-0.25,2943
55,2017-04-25,1314,9384074,106915333,11.35,11.5,11.3,11.5,0.15,2177
56,2017-04-26,1314,10035173,115529477,11.55,11.6,11.4,11.5,0.0,1836
57,2017-04-27,1314,5811450,66124589,11.5,11.5,11.3,11.4,-0.1,1707
58,2017-04-28,1314,13786766,159025772,11.4,11.7,11.35,11.4,0.0,2399
59,2017-05-02,1314,5431523,61979365,11.45,11.5,11.35,11.35,-0.05,1369
60,2017-05-03,1314,7958790,90032835,11.4,11.45,11.25,11.25,-0.1,1655
61,2017-05-04,1314,11775064,131847942,11.3,11.35,11.1,11.15,-0.1,2269
62,2017-05-05,1314,42596004,459710916,11.05,11.1,10.65,10.65,-0.5,6378
63,2017-05-08,1314,18935465,198562271,10.7,10.75,10.35,10.5,-0.15,3925
64,2017-05-09,1314,10068928,105509530,10.55,10.7,10.35,10.35,-0.15,2271
65,2017-05-10,1314,20296097,216193247,10.3,10.9,10.3,10.8,0.45,3664
66,2017-05-11,1314,9297864,99624468,10.8,10.85,10.6,10.7,-0.1,1915
