combination,remark,count,mean_avg_monthly_return
201001-201010,loser,14,-0.03957352911372044
201001-201010,winner,14,-0.01778325456634215
201001-201010,winner - loser,-,0.02179027454737829
201002-201011,loser,14,-0.026731732803101465
201002-201011,winner,14,-0.011561890094829061
201002-201011,winner - loser,-,0.015169842708272404
201003-201012,loser,14,-0.04028381789296086
201003-201012,winner,14,-0.027387600003505246
201003-201012,winner - loser,-,0.012896217889455611
201004-201101,loser,14,-0.04625258939272926
201004-201101,winner,14,-0.023060503417449783
201004-201101,winner - loser,-,0.02319208597527948
201005-201102,loser,14,-0.0409607365153048
201005-201102,winner,14,-0.018111673681517528
201005-201102,winner - loser,-,0.022849062833787275
201006-201103,loser,14,-0.019563780207455885
201006-201103,winner,14,-0.008146568741741236
201006-201103,winner - loser,-,0.01141721146571465
201007-201104,loser,14,-0.022749346766048482
201007-201104,winner,14,-0.01941055333656727
201007-201104,winner - loser,-,0.0033387934294812106
201008-201105,loser,14,-0.030166834396770363
201008-201105,winner,14,-0.026236910312559036
201008-201105,winner - loser,-,0.003929924084211327
201009-201106,loser,14,-0.03864717600522262
201009-201106,winner,14,-0.033599052897025264
201009-201106,winner - loser,-,0.0050481231081973554
201010-201107,loser,14,-0.027502504971086972
201010-201107,winner,14,-0.027410793654425652
201010-201107,winner - loser,-,9.171131666131996e-05
201011-201108,loser,14,-0.011916357843053933
201011-201108,winner,14,-0.014840931491983757
201011-201108,winner - loser,-,-0.0029245736489298246
201012-201109,loser,14,-0.0174639135705964
201012-201109,winner,14,-0.010924358915776191
201012-201109,winner - loser,-,0.00653955465482021
201101-201110,loser,14,-0.02091523997859687
201101-201110,winner,14,0.014266394796270874
201101-201110,winner - loser,-,0.03518163477486774
201102-201111,loser,14,-0.030619238874196923
201102-201111,winner,14,0.003058466644399777
201102-201111,winner - loser,-,0.0336777055185967
201103-201112,loser,14,0.00016766843954372064
201103-201112,winner,14,0.014257810686032015
201103-201112,winner - loser,-,0.014090142246488295
201104-201201,loser,14,-0.007463967164565924
201104-201201,winner,14,0.013212931414733897
201104-201201,winner - loser,-,0.020676898579299823
201105-201202,loser,14,-0.02066434568419572
201105-201202,winner,14,0.0068987688886508825
201105-201202,winner - loser,-,0.027563114572846603
201106-201203,loser,14,-0.020580224714057706
201106-201203,winner,14,0.01070525038857809
201106-201203,winner - loser,-,0.031285475102635796
201107-201204,loser,14,-0.00782731248040841
201107-201204,winner,14,0.010655747721494333
201107-201204,winner - loser,-,0.018483060201902744
201108-201205,loser,14,-0.003537707442021674
201108-201205,winner,14,0.01374690814703851
201108-201205,winner - loser,-,0.017284615589060186
201109-201206,loser,14,0.007652085416811005
201109-201206,winner,14,0.019602871480909223
