combination,remark,count,mean_avg_monthly_return
201001-201101,loser,14,-0.03673111665032659
201001-201101,winner,14,-0.024343149067311998
201001-201101,winner - loser,-,0.012387967583014595
201002-201102,loser,14,-0.031462754338221335
201002-201102,winner,14,-0.01718728328033844
201002-201102,winner - loser,-,0.014275471057882894
201003-201103,loser,14,-0.02154452847598962
201003-201103,winner,14,-0.00462329063043155
201003-201103,winner - loser,-,0.01692123784555807
201004-201104,loser,14,-0.03527320381009756
201004-201104,winner,14,-0.020296586083190293
201004-201104,winner - loser,-,0.014976617726907268
201005-201105,loser,14,-0.030150396706283413
201005-201105,winner,14,-0.02467848885313936
201005-201105,winner - loser,-,0.0054719078531440535
201006-201106,loser,14,-0.032235013368593184
201006-201106,winner,14,-0.03177999167111913
201006-201106,winner - loser,-,0.00045502169747405063
201007-201107,loser,14,-0.01849846170102069
201007-201107,winner,14,-0.027655918405945834
201007-201107,winner - loser,-,-0.009157456704925144
201008-201108,loser,14,-0.01363375560231179
201008-201108,winner,14,-0.017947921269255953
201008-201108,winner - loser,-,-0.004314165666944163
201009-201109,loser,14,-0.018831229531858736
201009-201109,winner,13,-0.006372202273614415
201009-201109,winner - loser,-,0.01245902725824432
201010-201110,loser,14,-0.015870487551954002
201010-201110,winner,13,0.0004946131269375828
201010-201110,winner - loser,-,0.016365100678891586
201011-201111,loser,14,-0.024943646852932093
201011-201111,winner,14,-0.011326039825760803
201011-201111,winner - loser,-,0.01361760702717129
201012-201112,loser,14,-0.0009757581929259304
201012-201112,winner,14,0.009368836148583122
201012-201112,winner - loser,-,0.010344594341509052
201101-201201,loser,14,-0.0020598791726920535
201101-201201,winner,14,0.01582068551185425
201101-201201,winner - loser,-,0.017880564684546303
201102-201202,loser,14,-0.02458539831849594
201102-201202,winner,14,0.011916379982941785
201102-201202,winner - loser,-,0.03650177830143772
201103-201203,loser,14,-0.018062276278951604
201103-201203,winner,14,0.007355237923969352
201103-201203,winner - loser,-,0.025417514202920957
201104-201204,loser,14,-0.014872162796024515
201104-201204,winner,14,0.0051273912507940255
201104-201204,winner - loser,-,0.01999955404681854
201105-201205,loser,14,0.0052052526336983495
201105-201205,winner,14,0.012759820500203134
201105-201205,winner - loser,-,0.0075545678665047845
201106-201206,loser,14,0.011418419682645295
201106-201206,winner,14,0.016023665868465913
201106-201206,winner - loser,-,0.004605246185820618
201107-201207,loser,14,0.0025518519010472784
201107-201207,winner,14,0.014175501129663275
201107-201207,winner - loser,-,0.011623649228615997
201108-201208,loser,14,0.0004425398063233134
201108-201208,winner,14,0.014250239197451007
201108-201208,winner - loser,-,0.013807699391127692
201109-201209,loser,14,-0.011410276880896924
201109-201209,winner,14,0.012303050737334802
201109-201209,winner - loser,-,0.023713327618231726
201110-201210,loser,14,0.0026140400932927227
201110-201210,winner,14,0.011851327391009747
201110-201210,winner - loser,-,0.009237287297717025
201111-201211,loser,14,0.009692217682824808
201111-201211,winner,14,0.01621200531519168
201111-201211,winner - loser,-,0.0065197876323668715
201112-201212,loser,14,0.010685141043930544
201112-201212,winner,14,0.010845134902535414
201112-201212,winner - loser,-,0.00015999385860487013
201201-201301,loser,14,0.010196463012575105
201201-201301,winner,14,0.013261289628694804
201201-201301,winner - loser,-,0.0030648266161196983
201202-201302,loser,14,-0.0047147626015607135
201202-201302,winner,14,0.0023652090732565784
201202-201302,winner - loser,-,0.0070799716748172915
201203-201303,loser,14,-0.009588080043597172
201203-201303,winner,14,0.005271150251900185
201203-201303,winner - loser,-,0.014859230295497357
201204-201304,loser,13,-0.0006112194320969058
201204-201304,winner,13,0.006879797850256566
201204-201304,winner - loser,-,0.007491017282353471
201205-201305,loser,14,0.000905633754620153
201205-201305,winner,14,0.014713891158476568
201205-201305,winner - loser,-,0.013808257403856416
201206-201306,loser,14,0.0005165899652601216
201206-201306,winner,14,0.012382815834596217
201206-201306,winner - loser,-,0.011866225869336096
201207-201307,loser,14,0.012611048960656568
201207-201307,winner,14,0.02631804431304632
201207-201307,winner - loser,-,0.013706995352389752
201208-201308,loser,14,0.006518278053447941
201208-201308,winner,14,0.027703415892075516
201208-201308,winner - loser,-,0.021185137838627577
201209-201309,loser,14,-0.006124188477714042
201209-201309,winner,14,0.024869755631426967
201209-201309,winner - loser,-,0.030993944109141008
201210-201310,loser,14,-0.01045905417842172
201210-201310,winner,14,0.005653128159774733
201210-201310,winner - loser,-,0.016112182338196453
201211-201311,loser,14,0.0013530979948506478
201211-201311,winner,14,0.0005304094548754959
201211-201311,winner - loser,-,-0.0008226885399751519
201212-201312,loser,13,0.004662787136201419
201212-201312,winner,14,0.0012278487704984425
201212-201312,winner - loser,-,-0.0034349383657029764
201301-201401,loser,13,0.009229791486115153
201301-201401,winner,13,-0.004519880005340904
201301-201401,winner - loser,-,-0.013749671491456058
201302-201402,loser,13,0.015558200286944605
201302-201402,winner,13,0.0051286718210211265
201302-201402,winner - loser,-,-0.010429528465923477
201303-201403,loser,12,0.009741092801139486
201303-201403,winner,14,0.011817411149056465
201303-201403,winner - loser,-,0.002076318347916979
201304-201404,loser,13,0.0028867320984568867
201304-201404,winner,14,0.010872441703963167
201304-201404,winner - loser,-,0.007985709605506281
201305-201405,loser,13,0.007265335748022692
