stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2,avg_monthly_return,annualized_return
1314,2010-01-04,2010-06-30,7.15,9.18,201001-201007,0.28391608,23.573777411039902,winner,6.0,2010-07-01,9.29,2011-06-30,18.47,0.9881593110871906,0.05893897176099605,0.9881593110871916
1802,2010-01-04,2010-06-30,17.97,20.45,201001-201007,0.13800779,19.280054216372587,winner,13.0,2010-07-01,19.59,2011-06-30,36.18,0.8468606431852986,0.052453323459758616,0.8468606431852994
2337,2010-01-04,2010-06-30,25.17,29.86,201001-201007,0.18633294,20.702144883330423,winner,10.0,2010-07-01,28.87,2011-06-30,25.52,-0.11603740907516458,-0.01022573591926712,-0.11603740907516491
2362,2010-01-04,2010-06-30,28.41,36.69,201001-201007,0.29144667,23.795384209067144,winner,5.0,2010-07-01,35.19,2011-06-30,30.82,-0.12418300653594765,-0.010989018176030596,-0.12418300653594816
2392,2010-01-04,2010-06-30,36.03,25.39,201001-201007,-0.29530946,6.528590081096554,loser,139.0,2010-07-01,25.39,2011-06-30,38.57,0.5191020086648287,0.0354574206202658,0.519102008664827
2393,2010-01-04,2010-06-30,52.35,36.89,201001-201007,-0.29531996,6.528281091843484,loser,140.0,2010-07-01,36.58,2011-06-30,35.86,-0.019682886823400737,-0.0016552264979030618,-0.019682886823400914
2448,2010-01-04,2010-06-30,97.93,70.01,201001-201007,-0.2851016,6.828982370320948,loser,134.0,2010-07-01,68.51,2011-06-30,72.48,0.057947744854765705,0.004705280372659493,0.05794774485476539
2451,2010-01-04,2010-06-30,45.41,32.39,201001-201007,-0.28672099,6.781327693508464,loser,136.0,2010-07-01,32.39,2011-06-30,34.34,0.06020376659462806,0.004883646508776263,0.06020376659462734
2498,2010-01-04,2010-06-30,264.76,311.48,201001-201007,0.1764617,20.41165849528402,winner,11.0,2010-07-01,317.28,2011-06-30,769.79,1.4262165910237015,0.07665723715445161,1.4262165910237026
2609,2010-01-04,2010-06-30,13.05,17.52,201001-201007,0.34252874,25.29860427141329,winner,4.0,2010-07-01,18.69,2011-06-30,23.22,0.2423756019261636,0.018249978298178426,0.2423756019261638
