combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201004,loser,88,-0.015962041924210715,0.03404883612764467
201001-201004,winner,87,-0.006508193902024855,0.03784489064202097
201002-201005,loser,82,-0.011443510374265572,0.0349640185097374
201002-201005,winner,82,-0.005675814743345539,0.03655861424007314
201003-201006,loser,88,-0.006399963821023804,0.034241611379682436
201003-201006,winner,86,0.003255307078274919,0.038843162306170194
201004-201007,loser,94,-0.013684600110885604,0.03537818209458504
201004-201007,winner,95,-0.002910724150925736,0.036583989426370464
201005-201008,loser,90,-0.024275580739001826,0.03732661609168818
201005-201008,winner,91,-0.008604949240699097,0.0390104703114251
201006-201009,loser,90,-0.03239313081988745,0.031674480930066314
201006-201009,winner,91,-0.021298669087059345,0.036497478179148383
201007-201010,loser,92,-0.04333176834715092,0.031075947016590603
201007-201010,winner,93,-0.026629056939102117,0.034087520627762845
201008-201011,loser,95,-0.03439360493246274,0.0369732496114022
201008-201011,winner,96,-0.016737254236502214,0.030352690420880166
201009-201012,loser,97,-0.039847277019073694,0.03907468008935838
201009-201012,winner,97,-0.028084478633956907,0.033505690693712974
201010-201101,loser,98,-0.047311532245358744,0.034178165664631256
201010-201101,winner,98,-0.02968776515885572,0.031830482229962875
201011-201102,loser,96,-0.03540019880226016,0.032075304492872304
201011-201102,winner,96,-0.031774525277221737,0.03444865096852587
201012-201103,loser,100,-0.01576720146310676,0.024610126227560057
201012-201103,winner,101,-0.02165945384827366,0.03363258863097691
201101-201104,loser,109,-0.015927596330185624,0.026353681631094632
201101-201104,winner,109,-0.02755486775336369,0.036433735730178204
201102-201105,loser,107,-0.030725860900207288,0.034509108572161856
201102-201105,winner,107,-0.02345300638925088,0.034678292947590526
201103-201106,loser,105,-0.03846286468173388,0.03439857103665332
201103-201106,winner,107,-0.01932120538220625,0.02855665128079783
201104-201107,loser,108,-0.03083408873931745,0.034320198436773086
201104-201107,winner,109,-0.01526064621783709,0.029453417581712594
201105-201108,loser,108,-0.027202782424659722,0.03210192781304712
201105-201108,winner,108,-0.020349263646560912,0.03135065192273921
201106-201109,loser,106,-0.011639813636917717,0.0338922344328431
201106-201109,winner,106,-0.005369564704785344,0.027651638398357447
201107-201110,loser,104,-0.000679115143860994,0.03247152706243872
201107-201110,winner,102,0.009063404844596746,0.026635622763788395
201108-201111,loser,98,-0.017627993629400977,0.03450154340515461
201108-201111,winner,97,-0.01045336137630322,0.02767485935545157
201109-201112,loser,94,-0.0034050327965974908,0.03190617357866661
201109-201112,winner,92,-0.0003083545087069077,0.029261653872895563
201110-201201,loser,94,0.0021438745206981183,0.03063516478724326
201110-201201,winner,93,0.009060581977483056,0.03294695315561051
201111-201202,loser,92,-0.006197709216114175,0.033702959393202045
201111-201202,winner,89,0.0037715975451896684,0.03823894333865039
201112-201203,loser,83,-0.008246164050577874,0.026847745751638865
201112-201203,winner,87,-0.015930718582687527,0.03824068994283584
201201-201204,loser,86,-0.0033342221462364595,0.029615894289916147
201201-201204,winner,89,-0.003897128074744873,0.03182210041042937
201202-201205,loser,100,-0.003240341587080416,0.030663743058181227
201202-201205,winner,101,0.0022614033074716262,0.03849084844548195
201203-201206,loser,103,0.006801836164745067,0.03228770274263847
201203-201206,winner,103,0.010207526869028068,0.036074996070944526
201204-201207,loser,95,-0.003912280497997643,0.033935657028433264
201204-201207,winner,98,0.008785300861119144,0.037416847036553444
201205-201208,loser,91,-0.002036003191510303,0.03170881276468229
201205-201208,winner,95,0.014758479115247877,0.03281502175200649
201206-201209,loser,91,-0.00844419786001474,0.03219350354730158
201206-201209,winner,92,0.010799219221589648,0.036468944298686974
201207-201210,loser,93,-0.002948751016363405,0.0396608160675522
201207-201210,winner,93,0.013280250065663758,0.03395286064169335
201208-201211,loser,95,0.021099076708962706,0.03055421565558566
201208-201211,winner,95,0.016988369363348844,0.036568367503725864
201209-201212,loser,99,0.009094873487286262,0.032697411831563106
201209-201212,winner,99,0.0158514071387756,0.043470228753446236
201210-201301,loser,97,0.009307056554549305,0.03666813270905336
201210-201301,winner,97,0.014929845418382008,0.043775414779198635
201211-201302,loser,92,0.005205073114912363,0.03325082242745443
201211-201302,winner,93,0.006316339921682908,0.03909070353919114
201212-201303,loser,97,0.006933617146107911,0.031151186376970955
201212-201303,winner,97,0.015282899025161596,0.043268033160494636
201301-201304,loser,101,0.011353889500077612,0.0344552282082412
201301-201304,winner,101,0.020230246092307735,0.0402922097399881
201302-201305,loser,103,0.009742316251499624,0.029415393279958017
201302-201305,winner,103,0.011494315276902676,0.036781490673316465
201303-201306,loser,106,0.012846468758387238,0.03370127546021352
201303-201306,winner,105,0.01163499981475043,0.03634574009486196
201304-201307,loser,107,0.010090077315447492,0.032229026935225606
201304-201307,winner,106,0.018953821368507758,0.040206891372574716
201305-201308,loser,110,0.015445273067900892,0.03333133486985987
201305-201308,winner,109,0.014955891871065372,0.03651105999453336
201306-201309,loser,110,0.007916787805743177,0.034855507492201954
201306-201309,winner,109,0.017327223063143934,0.03521872944047599
201307-201310,loser,110,0.0038936428544180134,0.03759900733309655
201307-201310,winner,109,0.011908708679475284,0.031105053455867365
201308-201311,loser,111,-0.001474322296766463,0.03448834970566336
201308-201311,winner,112,0.002687225043890664,0.029772445860948415
201309-201312,loser,112,0.00277460528633021,0.03910880947195923
201309-201312,winner,113,0.003746902129706507,0.03032775743868981
