combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201010,loser,14,-0.04075782441687324,0.03982736754412868
201001-201010,winner,14,-0.013642454857948478,0.02966028625243713
201002-201011,loser,14,-0.03210663239493034,0.0473425127400178
201002-201011,winner,14,-0.010096354375444202,0.03081143795085552
201003-201012,loser,14,-0.038984890797885474,0.04983058624274114
201003-201012,winner,14,-0.027772934412269697,0.025197796251056243
201004-201101,loser,14,-0.0470695732262123,0.030089670074893625
201004-201101,winner,14,-0.027107992078485715,0.02810109094659791
201005-201102,loser,14,-0.046953471508922776,0.042438306952897506
201005-201102,winner,14,-0.02336080075110208,0.020804334085834163
201006-201103,loser,14,-0.02007923382739026,0.03198760292049825
201006-201103,winner,14,-0.008972798955141314,0.026703222839975078
201007-201104,loser,14,-0.0175514678737493,0.037791800372379246
201007-201104,winner,14,-0.013120009192265372,0.02484159851173529
201008-201105,loser,14,-0.03095173183789735,0.04101552192807517
201008-201105,winner,14,-0.027401632705045507,0.023661597971245694
201009-201106,loser,14,-0.037367541291664655,0.04242050877608127
201009-201106,winner,14,-0.031143266978097793,0.022062047499191252
201010-201107,loser,14,-0.02763698407180298,0.027352211596506505
201010-201107,winner,14,-0.026222530345173488,0.020193281657230496
201011-201108,loser,14,-0.025357198023496643,0.020353263882807848
201011-201108,winner,14,-0.026876755456758165,0.026294473693917835
201012-201109,loser,14,-0.02057963935228913,0.035587794140822124
201012-201109,winner,14,-0.011669986530754742,0.02641757523539007
201101-201110,loser,14,-0.01666467651553533,0.023571622207923883
201101-201110,winner,14,0.019035014348148863,0.01843717382222983
201102-201111,loser,14,-0.030579679992208224,0.017891933847273795
201102-201111,winner,14,0.0029172836625734216,0.02079519758616539
201103-201112,loser,14,-0.01342884936579448,0.01883191097119425
201103-201112,winner,14,0.012069258513220037,0.014067590291305672
201104-201201,loser,14,-0.007294406904790036,0.017493798259940352
201104-201201,winner,14,0.016249268204510458,0.01646549270272108
201105-201202,loser,14,-0.010537042866056973,0.02245509778529658
201105-201202,winner,14,0.011280238976130478,0.016438637297825805
201106-201203,loser,14,-0.02441449464066454,0.029396213773432687
201106-201203,winner,14,0.006995537224548014,0.019694217266138504
201107-201204,loser,14,-0.010905739853921756,0.029760133388174834
201107-201204,winner,14,0.009719325293283208,0.01879824274772006
201108-201205,loser,14,-0.005541301266617836,0.03415095384763032
201108-201205,winner,14,0.012064520154022543,0.01831801044519594
201109-201206,loser,14,0.007460676254110736,0.032328056065413203
201109-201206,winner,14,0.021529998226887778,0.017799130152530287
201110-201207,loser,14,0.001609075497493229,0.023105375489996596
201110-201207,winner,14,0.010394461017415752,0.024590142800346583
201111-201208,loser,14,0.0025972919896089636,0.028142830768190095
201111-201208,winner,14,0.022458610099464687,0.020290343782581686
201112-201209,loser,14,-0.00309795082975985,0.02407765887827113
201112-201209,winner,14,0.012145170370532829,0.022664262689838767
201201-201210,loser,14,-0.002909198854132557,0.02050331322385975
201201-201210,winner,14,0.00785306505955062,0.022841805094156186
201202-201211,loser,14,0.010428314383114857,0.025497014580137263
201202-201211,winner,14,0.01892830775254863,0.023052203366606575
201203-201212,loser,14,-0.0034543085156386153,0.027376211587776034
201203-201212,winner,14,0.00949601892738538,0.028539294535499877
201204-201301,loser,14,-0.0050915553593942914,0.03429178824496722
201204-201301,winner,14,0.01181032604236,0.03448223273097957
201205-201302,loser,14,0.007928032465947421,0.05013900722903593
201205-201302,winner,14,0.005300388059250678,0.030806716785665465
201206-201303,loser,14,0.0007933594886093638,0.04397726997280619
201206-201303,winner,14,0.010000435556143078,0.034293084057877836
201207-201304,loser,14,-0.0039574922564385,0.02918116663841344
201207-201304,winner,14,-0.002685739894454864,0.031107528834460732
201208-201305,loser,14,0.0006316881339517292,0.027444191390562755
201208-201305,winner,14,-0.0037010734404965143,0.03572218551383832
201209-201306,loser,14,0.007316603425854115,0.02387943024785193
201209-201306,winner,14,0.007416032469431629,0.04529017255842417
201210-201307,loser,14,0.007828517609626313,0.027538951606887865
201210-201307,winner,14,0.023721765652983978,0.03260356703986588
201211-201308,loser,14,0.006679993589226743,0.026436037145338768
201211-201308,winner,14,0.018419993926387025,0.019903597658996706
201212-201309,loser,14,0.005147418461569365,0.025618919948229363
201212-201309,winner,14,0.014687689461588308,0.025604720868774494
201301-201310,loser,14,-0.0049157986981071934,0.020259830530885075
