combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201004,loser,14,0.0024392126335360067,0.020861282450031333
201001-201004,winner,14,0.0103304370975572,0.04342674609061764
201002-201005,loser,14,0.013876240454414364,0.024364120489048242
201002-201005,winner,14,0.03926820868953732,0.03592076084456602
201003-201006,loser,14,0.007309122433173771,0.022115380100623222
201003-201006,winner,14,0.03695232737862718,0.04078512946443019
201004-201007,loser,14,-0.004034335613806835,0.024058027872670862
201004-201007,winner,14,0.02399755210259365,0.03617128493979579
201005-201008,loser,14,-0.007413080865711943,0.03823802740853752
201005-201008,winner,14,0.019378198570123902,0.02399604446912564
201006-201009,loser,14,0.007015401297900849,0.02614565400558762
201006-201009,winner,14,0.011400073308750635,0.03288119025494588
201007-201010,loser,14,-0.010087244303318412,0.033316612765857796
201007-201010,winner,14,0.0018874958725180507,0.034506330683985884
201008-201011,loser,14,-0.038277509192760684,0.03481059339507605
201008-201011,winner,14,-0.006834682576352086,0.027007789492869402
201009-201012,loser,13,-0.038986762880075146,0.04817724840808775
201009-201012,winner,14,-0.003970783278157085,0.04105919834106528
201010-201101,loser,14,-0.058363437109390105,0.04496022706040269
201010-201101,winner,14,-0.02434979466449096,0.030585907724220835
201011-201102,loser,14,-0.030925612627665248,0.04692231979173897
201011-201102,winner,14,-0.011102440598917322,0.03646130770805684
201012-201103,loser,14,-0.03134329147051309,0.02811318885389655
201012-201103,winner,14,-0.027941022406093523,0.04011382853692405
201101-201104,loser,14,-0.0395531684148839,0.027166301142884732
201101-201104,winner,14,-0.036530805565093014,0.03895868372814123
201102-201105,loser,14,-0.03848119729825598,0.04475407134611371
201102-201105,winner,14,-0.021563165583022792,0.032627624919611416
201103-201106,loser,14,-0.04376360544926105,0.03592284483976984
201103-201106,winner,14,-0.0024262451906790286,0.018355723208370013
201104-201107,loser,14,-0.03971047282754324,0.02904481857065174
201104-201107,winner,14,-0.002484502989731928,0.03489583374491594
201105-201108,loser,14,-0.00819877334454205,0.037928622117597496
201105-201108,winner,14,-0.0038594039657564214,0.03148886677858951
201106-201109,loser,14,-0.025774739375217955,0.026225566152728284
201106-201109,winner,14,-0.012546498631487272,0.027523897765832393
201107-201110,loser,14,-0.0154335104234879,0.025364025287955404
201107-201110,winner,14,0.004991256548823585,0.0252606637149037
201108-201111,loser,14,-0.019410006848782562,0.04007262658331595
201108-201111,winner,14,0.010818493772888136,0.021230674924484612
201109-201112,loser,14,0.012978923733541951,0.027318188498160416
201109-201112,winner,14,0.01678801954120047,0.020189484739844336
201110-201201,loser,14,0.0017116250358328497,0.03525499072986596
201110-201201,winner,14,0.014715666451519135,0.029469941637987808
201111-201202,loser,14,-0.021547927156574973,0.03763701874736503
201111-201202,winner,14,-0.033697600184788755,0.033827238986198584
201112-201203,loser,13,-0.005763703773293999,0.015976665575116393
201112-201203,winner,14,-0.019198433282773684,0.024488641762936327
201201-201204,loser,14,0.005145895868325365,0.01808982641296102
201201-201204,winner,14,-0.0018002191410903723,0.03477361687131163
201202-201205,loser,14,-0.004449873067770392,0.028701692418471633
201202-201205,winner,14,0.010763496204928821,0.03163601510015685
201203-201206,loser,14,0.004313254667636228,0.023723393061394437
201203-201206,winner,14,0.027245137611554164,0.02689820495711736
201204-201207,loser,14,0.0004206243750142284,0.023757126698195394
201204-201207,winner,14,0.02112187946968785,0.024912342584746568
201205-201208,loser,14,0.018755100980896965,0.039003083472529475
201205-201208,winner,14,0.033407946492259484,0.02305011623923561
201206-201209,loser,14,0.014235380628774177,0.05195436919232099
201206-201209,winner,14,0.008736128721677679,0.01648155618944674
201207-201210,loser,14,0.005649763998873928,0.04498913031981442
201207-201210,winner,14,0.005851424550664107,0.02165397656981175
201208-201211,loser,14,0.024525043525132493,0.055100004136427225
201208-201211,winner,14,0.0039196838755901665,0.023090227127067625
201209-201212,loser,14,0.006293034742812528,0.03207378207833788
201209-201212,winner,14,0.006624999440039979,0.022893649259449537
201210-201301,loser,14,0.019719232152861393,0.05497473117968354
201210-201301,winner,14,0.01412786623747935,0.045602832133242614
201211-201302,loser,14,-0.0034074748666649787,0.028741085746485786
201211-201302,winner,14,-0.006628973435600107,0.050585679116643106
201212-201303,loser,14,0.007734731549723578,0.01897632571005494
201212-201303,winner,13,0.009415944543295722,0.05513028356360864
201301-201304,loser,14,0.015864599163149383,0.018942189943454632
201301-201304,winner,13,0.0243374964016887,0.031339756645434265
201302-201305,loser,14,0.004376894096831086,0.013679346200769873
201302-201305,winner,14,0.005915341038040257,0.04387955420030319
201303-201306,loser,14,0.01352450203460387,0.02088985512763294
201303-201306,winner,14,0.02217388743886827,0.031484728386734745
201304-201307,loser,14,0.010858929337124037,0.03676075402467885
201304-201307,winner,14,0.015347471849775394,0.02672169421261107
201305-201308,loser,14,0.020601844541823455,0.031238623799388795
201305-201308,winner,14,0.008501384775444472,0.026967523372968778
201306-201309,loser,14,0.014539091473805995,0.031767214972151944
201306-201309,winner,14,0.0016964040084046928,0.021675482604532288
201307-201310,loser,14,0.021549345101753055,0.021494371134008528
201307-201310,winner,13,0.0008136597762183529,0.020731837900894497
201308-201311,loser,14,0.008772693969585566,0.027418908251478323
201308-201311,winner,13,0.001134945451318031,0.029832524042891138
201309-201312,loser,14,0.02334297205398909,0.025060059595483703
201309-201312,winner,12,0.000440775264090483,0.034180266294199214
201310-201401,loser,14,0.0069270159462947135,0.020151132338242683
201310-201401,winner,13,0.01380220629459757,0.031411977600019195
201311-201402,loser,14,0.0010507810066032145,0.02940609870327615
201311-201402,winner,14,0.011683141350460228,0.032363194341612125
